algorithm,framework,run,seed,solution,engine_speed_rpm,ignition_timing_degrees,compression_ratio,connecting_rod_to_crank_ratio,thermal_efficiency_percent,net_specific_power_kw_per_kg,compromise_score,is_run_compromise
NSGA-III,DEAP,17,20270735,14,4649.304008757314,-36.43591736856912,11.999981121776388,4.356925823605891,35.99111746079062,13944.4705575091,0.4094390235556729,False
NSGA-III,DEAP,17,20270735,15,4773.587394780053,-34.14004615901338,11.99914275392195,4.391310880881439,35.95239065293069,14301.823236086513,0.40263327871525634,False
NSGA-III,DEAP,17,20270735,16,4898.2875806578295,-34.14004615901338,11.999212741449291,4.328554253587651,35.82563874981673,14623.690113113433,0.40159971945429357,False
NSGA-III,DEAP,17,20270735,17,5029.99087592169,-36.43591736856912,11.999981121776388,4.399890351226016,35.72129525505827,14973.149100753986,0.3992114722078774,True
NSGA-III,DEAP,17,20270735,18,5195.459588397326,-36.465822765320894,11.999702377972568,4.335155527337329,35.55696130388105,15394.562961710126,0.3992836724683649,False
NSGA-III,DEAP,17,20270735,19,5385.532645867933,-38.1261234084686,11.996376522565692,4.399656126937153,35.38633412102306,15881.188135530001,0.3993267478673615,False
NSGA-III,DEAP,17,20270735,20,5642.9923195340325,-39.565934098466016,11.980268136238037,4.327895015122156,35.11688741668663,16513.693831525332,0.40431872174283007,False
NSGA-III,DEAP,17,20270735,21,5791.944151960502,-43.652719679049596,11.999991056019809,4.399994491434859,34.97370922299461,16880.480883874225,0.40732918817329,False
NSGA-III,DEAP,17,20270735,22,5953.585959703839,-42.85530997988626,11.997685586185712,4.398941062187492,34.84418243879329,17287.319612079897,0.4093131404681275,False
NSGA-III,DEAP,17,20270735,23,6111.959685346879,-44.09926466461057,11.999998848513556,4.325537398509775,34.68112918104462,17664.138616404325,0.41500858783566924,False
NSGA-III,DEAP,17,20270735,24,6285.495468511805,-45.32028584498214,11.999832379727444,4.398267360876485,34.51894511258297,18080.722756912335,0.4207628174267061,False
NSGA-III,DEAP,17,20270735,25,6290.681056958075,-45.32028584498214,11.99969820329683,4.355892024844468,34.50826855927412,18090.042611187306,0.4214493267137837,False
NSGA-III,DEAP,17,20270735,26,6429.038238416473,-45.93888209743301,11.998946030084447,4.370964997665498,34.37237608602389,18415.11001685663,0.42725681763301465,False
NSGA-III,DEAP,17,20270735,27,6539.691031404121,-44.09926466461057,11.999998848513556,4.137081798599759,34.18421538600457,18629.517231286733,0.4393032703602389,False
NSGA-III,DEAP,17,20270735,28,6594.04679574269,-47.049790019095525,11.999992638116606,4.123957165906818,34.17150974609403,18777.37786224345,0.43831793736775526,False
NSGA-III,DEAP,17,20270735,29,6744.725982915261,-47.991273483896194,11.999766068163416,4.398302768377479,34.05968139164134,19143.6015043349,0.4426942596813106,False
NSGA-III,DEAP,17,20270735,30,6909.3882769267475,-51.147641832074996,11.999521465163376,4.288609774030996,33.859859521201315,19495.90970284791,0.45506786084141604,False
NSGA-III,DEAP,17,20270735,31,7116.170014178886,-51.19108354194017,11.999682595422858,4.370964997665498,33.67859998962954,19971.88694714392,0.4651669236494106,False
NSGA-III,DEAP,17,20270735,32,7283.678695396421,-51.54698099072611,11.999970927555855,4.399593672999586,33.51136397621012,20340.50065393306,0.47584658578414585,False
NSGA-III,DEAP,17,20270735,33,7309.182418845128,-51.54698099072611,11.999970927555855,4.399725734892184,33.484166743421575,20395.156905891312,0.47768040634138403,False
NSGA-III,DEAP,17,20270735,34,7454.3340679369685,-52.76481849497155,11.999141138026776,4.391446099574766,33.33468146633008,20707.320974857616,0.48785569427884967,False
NSGA-III,DEAP,17,20270735,35,7579.213117807893,-55.224454457934115,11.99762436319493,4.397884044776309,33.20094007848658,20969.750047201607,0.4973813925240754,False
NSGA-III,DEAP,17,20270735,36,7819.65747907451,-55.2196599108476,11.999184198629512,4.39109165428393,32.957834074857296,21476.58114312955,0.5150792421994919,False
NSGA-III,DEAP,17,20270735,37,7845.161202523218,-55.2196599108476,11.999184198629512,4.391042375801905,32.9303080320731,21528.631246696543,0.5171687084375748,False
NSGA-III,DEAP,17,20270735,38,8035.7953186999675,-57.270493548311705,11.996474710980772,4.3788349695735835,32.73188595058836,21918.89465782993,0.5323806152813284,False
NSGA-III,DEAP,17,20270735,39,8283.70160962747,-57.650259884835016,11.999532900876947,4.312533226321002,32.45596474131704,22404.62728080503,0.5545058078801437,False
NSGA-III,DEAP,17,20270735,40,8453.664248400766,-59.1237799819517,11.999793655658333,4.393925278252507,32.297862863536714,22752.94071576926,0.567155736705008,False
NSGA-III,DEAP,17,20270735,41,8672.833285295508,-62.3534254475785,11.99620492523164,4.398203594283672,32.072288237630744,23179.800746909626,0.5859071751440592,False
NSGA-III,DEAP,17,20270735,42,8817.852950725086,-62.3534254475785,11.99620492523164,4.398203594283672,31.922534901925808,23457.35154829758,0.5985879655296554,False
NSGA-III,DEAP,17,20270735,43,8921.564107730517,-64.68683446532029,11.999857787697149,4.399504537460383,31.811723429887255,23650.860829761008,0.6081030433316067,False
NSGA-III,DEAP,17,20270735,44,9189.660738585064,-63.046168430557564,11.996654943063394,4.372546568516196,31.51026506673621,24130.720478849522,0.6344359939210598,False
NSGA-III,DEAP,17,20270735,45,9402.582236970127,-67.66056311546633,11.999549119164671,4.318001010135748,31.298558190435955,24523.93894034742,0.6530914174427108,False
NSGA-III,DEAP,17,20270735,46,9599.014783215453,-66.9180109314449,11.999956035803544,4.124278559263204,31.04864785036043,24836.369142871707,0.6755511886903715,False
NSGA-III,DEAP,17,20270735,47,9695.88083855047,-67.66056311546633,11.999064597571053,4.3982032331785135,31.007819038093885,25054.00987139125,0.679104290784651,False
NSGA-III,DEAP,17,20270735,48,9978.133385842622,-71.54188072384869,11.999975707260651,4.320254822248788,30.703025819627232,25529.907248100873,0.7067924643402091,False
MOPSO,PySwarm + Pareto repository,17,20280735,1,500.0,-4.31689106789608,11.97709245644549,3.258192641881116,38.40308608322481,1600.1285868010334,0.7071535098372518,False
MOPSO,PySwarm + Pareto repository,17,20280735,2,659.7780193111673,-5.522629680201746,11.969440801289027,3.2,38.36849883042445,2109.5576801900233,0.6921529137469633,False
MOPSO,PySwarm + Pareto repository,17,20280735,3,767.3527947578057,-6.465138633998222,11.979339966317143,3.2,38.35336756253817,2452.5469822905866,0.6820535897299378,False
MOPSO,PySwarm + Pareto repository,17,20280735,4,792.2467971912965,-7.629717415637202,11.958264633253059,3.2,38.2924195607697,2528.0872294770957,0.6799095455463963,False
MOPSO,PySwarm + Pareto repository,17,20280735,5,1108.595648092396,-7.878280073488327,11.97808732516826,3.7808287651160892,38.27944209820956,3536.3685767899965,0.6502101024549801,False
MOPSO,PySwarm + Pareto repository,17,20280735,6,1116.1399277427004,-8.353317439997966,11.973397626094426,3.3875371756314565,38.26805137126106,3559.3750076977726,0.6495553787791457,False
MOPSO,PySwarm + Pareto repository,17,20280735,7,1213.1400112353608,-8.136900970690434,12.0,3.2,38.25604735461919,3867.495143133601,0.6404997106019479,False
MOPSO,PySwarm + Pareto repository,17,20280735,8,1232.8597915178,-7.2786832355224504,11.99632679161472,3.2381966320966318,38.21767444214035,3926.4195120860254,0.6388617802529974,False
MOPSO,PySwarm + Pareto repository,17,20280735,9,1264.38893760798,-9.362240391647546,11.962205133337529,3.2,38.206790055175496,4025.6868906062073,0.6359679425285639,False
MOPSO,PySwarm + Pareto repository,17,20280735,10,1293.0674398290735,-7.826636108436631,11.961272438006166,3.430959211250257,38.170846257806566,4113.123203890927,0.6335074476509018,False
MOPSO,PySwarm + Pareto repository,17,20280735,11,1317.2912671441186,-6.982318408446332,11.974843517564334,3.7546083589227583,38.13074916731832,4185.7752406476075,0.6315170682121558,False
MOPSO,PySwarm + Pareto repository,17,20280735,12,1498.5561778899764,-8.785104284488085,11.97656052072783,3.5217850774657435,38.08857290952152,4756.4888533813555,0.6148918227952966,False
MOPSO,PySwarm + Pareto repository,17,20280735,13,1762.95994429764,-12.54344225052229,11.98005515771604,3.88233721935036,38.03795137058286,5588.2820524565905,0.5906651728315095,False
MOPSO,PySwarm + Pareto repository,17,20280735,14,1785.0206620866943,-11.581531928348767,11.973315736092754,3.6866917742619036,37.99670308212747,5652.075007730892,0.5890316225059095,False
MOPSO,PySwarm + Pareto repository,17,20280735,15,1838.6055482922252,-11.148673095843066,11.985089773631856,3.3154894971709092,37.93857034098318,5812.838826933878,0.5846900287321454,False
MOPSO,PySwarm + Pareto repository,17,20280735,16,1945.5375612233604,-15.161643257418604,11.962471199817118,3.678183343358292,37.917436716707684,6147.483113138714,0.5750084291537633,False
MOPSO,PySwarm + Pareto repository,17,20280735,17,1996.2807161501762,-15.463842732702204,11.977413400803131,3.2647921155284862,37.893913239406146,6303.907354941195,0.5705939192873566,False
MOPSO,PySwarm + Pareto repository,17,20280735,18,2077.4278070399378,-14.95563369870277,11.990257748880705,3.285921104517357,37.87583346814755,6557.025805128636,0.563306238603605,False
MOPSO,PySwarm + Pareto repository,17,20280735,19,2142.3663151895857,-15.545886666869706,12.0,3.4633595014401166,37.85690550480425,6758.613262567318,0.5575480697614544,False
MOPSO,PySwarm + Pareto repository,17,20280735,20,2147.8191998025613,-13.79428553120853,11.98171601412699,3.4187381373174546,37.800223272032724,6765.670441707957,0.5578552492871938,False
MOPSO,PySwarm + Pareto repository,17,20280735,21,2306.727330743686,-15.907370298205507,12.0,3.5855723627099083,37.762928048072645,7259.064851449708,0.54376208524089,False
MOPSO,PySwarm + Pareto repository,17,20280735,22,2353.8874834491553,-16.109060842214944,11.989673666074383,3.6892520857725892,37.72765510984116,7400.554595245138,0.5399931116116612,False
MOPSO,PySwarm + Pareto repository,17,20280735,23,2368.5763466716853,-18.15265237348359,11.98346685759872,3.488105221643213,37.7027494690053,7441.8200497312,0.5390627366887462,False
MOPSO,PySwarm + Pareto repository,17,20280735,24,2512.748298673462,-18.13340489064214,11.967044145896395,3.797072003281094,37.62575663906872,7878.671331760138,0.5272240400378405,False
MOPSO,PySwarm + Pareto repository,17,20280735,25,2522.08785573382,-19.6266147273747,11.984149110149891,3.8791189791661482,37.61923547311121,7906.584744060395,0.526493140428162,False
MOPSO,PySwarm + Pareto repository,17,20280735,26,2645.4171481115463,-20.203377012740674,11.989178235241752,3.9700585998873774,37.5598164672121,8280.115213523777,0.5164052010685649,False
MOPSO,PySwarm + Pareto repository,17,20280735,27,2690.773159234592,-20.001095709418465,11.987079676434366,4.091572837612725,37.54327085957054,8418.36879490055,0.5126163068144979,False
MOPSO,PySwarm + Pareto repository,17,20280735,28,2733.4802737856567,-19.205455858401947,11.984685122236229,3.8250759060604596,37.50177324952625,8542.52978413022,0.5096228282871144,False
MOPSO,PySwarm + Pareto repository,17,20280735,29,2867.1693621010954,-20.28132784133517,11.988870309599514,3.984957683633854,37.4267514357557,8942.402919964325,0.4992216846235824,False
MOPSO,PySwarm + Pareto repository,17,20280735,30,2883.252190208342,-20.691696694083504,11.972846775706648,3.810238685234849,37.3941784839791,8984.737251247865,0.4985541067870591,False
MOPSO,PySwarm + Pareto repository,17,20280735,31,2922.0756865993076,-22.761629431699532,12.0,3.8640676243005396,37.368607160357,9099.491535446665,0.49568703882762416,False
MOPSO,PySwarm + Pareto repository,17,20280735,32,2929.0939997201444,-18.390279115785177,11.986911365733858,4.176753401920358,37.3177332493219,9108.929045312141,0.496349508091015,False
MOPSO,PySwarm + Pareto repository,17,20280735,33,2964.4322337464073,-23.542664255509393,11.994220757449515,3.3166509675072695,37.28071765676526,9209.680093242814,0.4941535771327551,False
MOPSO,PySwarm + Pareto repository,17,20280735,34,3006.819763910226,-23.262723400733478,11.964329897059283,3.7869743759638235,37.27709460993257,9340.458734524716,0.49045828774094435,False
MOPSO,PySwarm + Pareto repository,17,20280735,35,3050.3739366228624,-22.95588053079919,11.987125222334925,3.550952788608595,37.26781493448381,9473.397612586143,0.48681654413861686,False
MOPSO,PySwarm + Pareto repository,17,20280735,36,3112.3615139875296,-21.950865327613798,11.957559387320146,4.129816670414664,37.23686256300402,9657.88149522806,0.48214486675118706,False
MOPSO,PySwarm + Pareto repository,17,20280735,37,3129.673300585261,-22.839846996842766,11.982133211434864,3.7052239513869742,37.224756538604105,9708.443888304659,0.4809462240637843,False
MOPSO,PySwarm + Pareto repository,17,20280735,38,3198.8200107605635,-23.227035224602375,11.959866628158982,4.4,37.19407050002323,9914.761416426123,0.47568845411806715,False
MOPSO,PySwarm + Pareto repository,17,20280735,39,3213.3239512064397,-23.904498276585684,11.981808183025283,3.67420163147284,37.15749276999901,9949.921790384828,0.47549129125774586,False
MOPSO,PySwarm + Pareto repository,17,20280735,40,3254.0592968592127,-23.633901382007394,11.980977354353271,3.8442720107819,37.14281005884819,10072.075531955903,0.47233416503658443,False
MOPSO,PySwarm + Pareto repository,17,20280735,41,3280.117682436716,-20.89589157663849,11.983514198470385,3.884572502969033,37.053946069761814,10128.441975623517,0.47282771830483833,False
MOPSO,PySwarm + Pareto repository,17,20280735,42,3352.8475679239173,-23.21743139306301,11.97388819743855,3.806949554375448,37.05169156264766,10352.389495274194,0.4665230085199467,False
MOPSO,PySwarm + Pareto repository,17,20280735,43,3366.632093841256,-23.515715039070486,11.978299791123334,3.4540350504587276,37.021875579171606,10386.58620825308,0.466299761471667,False
MOPSO,PySwarm + Pareto repository,17,20280735,44,3442.696802920663,-23.912405197225624,11.983927778059083,3.9579164683523445,37.004353317246355,10616.230738285887,0.4602493756256078,False
MOPSO,PySwarm + Pareto repository,17,20280735,45,3514.9026981639618,-25.380919727235693,12.0,3.892200620461764,36.96732920866895,10828.047098288827,0.45524981591999963,False
MOPSO,PySwarm + Pareto repository,17,20280735,46,3539.65074041556,-24.958521902383282,11.977022604802741,3.958658497727782,36.92931728184129,10893.073771642554,0.4544576431699525,False
MOPSO,PySwarm + Pareto repository,17,20280735,47,3570.845397123117,-25.776190891801164,11.964803367841276,3.87069632665851,36.89118316653875,10977.72596705506,0.4531523204466693,False
MOPSO,PySwarm + Pareto repository,17,20280735,48,3624.7435925420755,-24.90765017990759,11.993770132766718,3.9900334045498593,36.86942452198731,11136.850858065596,0.449325125981877,False
MOPSO,PySwarm + Pareto repository,17,20280735,49,3651.3427761274806,-25.8993491568866,11.973935298376112,4.09987376835034,36.851076151128964,11212.992558079035,0.44773674633728383,False
MOPSO,PySwarm + Pareto repository,17,20280735,50,3694.2595814580636,-27.968654845278607,11.982130687425748,4.185297500185314,36.81654368581547,11334.155772291097,0.44539555653196233,False
MOPSO,PySwarm + Pareto repository,17,20280735,51,3774.9843593847795,-27.543547898456225,11.966534104518182,4.2716473418466,36.75973432786804,11563.951845236801,0.440786409424117,False
MOPSO,PySwarm + Pareto repository,17,20280735,52,3779.881213591985,-27.983952210463315,11.996661605284714,3.63161152565419,36.72864922080265,11569.16093252682,0.4416375788547433,False
MOPSO,PySwarm + Pareto repository,17,20280735,53,3809.5289964048097,-29.296172878003432,12.0,3.7699055056437496,36.6944095328298,11649.034760105686,0.440555155598216,False
MOPSO,PySwarm + Pareto repository,17,20280735,54,3886.289845269094,-27.076642155571136,11.993590622121271,3.703130939826938,36.64229060765267,11866.880157993302,0.4363374118298398,False
MOPSO,PySwarm + Pareto repository,17,20280735,55,3940.7598788504347,-29.415500761508326,11.989581765287133,4.1081930025118485,36.627014543430754,12028.189116235275,0.4324642038813105,False
MOPSO,PySwarm + Pareto repository,17,20280735,56,4032.5386350585295,-29.211296582655393,11.998636076894744,4.048679835778394,36.56327761385851,12286.902466854588,0.42772071392653654,False
MOPSO,PySwarm + Pareto repository,17,20280735,57,4077.7601567535507,-29.400819520289303,11.991430928287825,3.5828591094736146,36.475907375138874,12395.000147981193,0.42807941493180024,False
MOPSO,PySwarm + Pareto repository,17,20280735,58,4118.27595480208,-28.170810852761207,11.99428439096757,4.099164486768049,36.47304980761288,12517.173668415897,0.4249199630377227,False
MOPSO,PySwarm + Pareto repository,17,20280735,59,4161.955903853228,-28.7029391078009,11.963526935919173,4.25626920804583,36.427797494931404,12634.240570699967,0.4235678483743395,False
MOPSO,PySwarm + Pareto repository,17,20280735,60,4185.294359442422,-29.468941724239187,12.0,3.8027244811726155,36.40989748718863,12698.844881750616,0.4225656596081205,False
MOPSO,PySwarm + Pareto repository,17,20280735,61,4223.467110458774,-29.379479375424992,11.97079120115105,3.967716911262743,36.36252047315517,12797.99243931289,0.4218659126532887,False
MOPSO,PySwarm + Pareto repository,17,20280735,62,4287.991104541942,-31.763779551609034,11.99817799977685,4.017233573914174,36.337905963344625,12984.718127375278,0.41798031554377796,False
MOPSO,PySwarm + Pareto repository,17,20280735,63,4306.000720369208,-27.678742609546703,12.0,3.9912125964240754,36.23565462981704,13002.562911586834,0.42188508724898954,False
MOPSO,PySwarm + Pareto repository,17,20280735,64,4369.844998753936,-30.32294059357673,11.959228269329586,3.930243572170648,36.221397124161825,13190.157589241566,0.4176597389630952,False
MOPSO,PySwarm + Pareto repository,17,20280735,65,4429.148693954177,-31.85025647355876,12.0,3.909200095135954,36.2129566278959,13366.047462722032,0.4135083425515575,False
MOPSO,PySwarm + Pareto repository,17,20280735,66,4452.0426331931,-30.483703373090393,11.990456622997351,4.107817259950978,36.18405505274955,13424.412978053933,0.41331861862784125,False
MOPSO,PySwarm + Pareto repository,17,20280735,67,4483.032390222525,-31.72780261951644,11.98754802442821,4.0183706779808785,36.16351741183762,13510.18499180369,0.412069530943359,False
MOPSO,PySwarm + Pareto repository,17,20280735,68,4518.448978006201,-31.007037200632666,11.98019535760873,3.9926890741298147,36.10742497828665,13595.796457631242,0.41251146802259475,False
MOPSO,PySwarm + Pareto repository,17,20280735,69,4550.397113829773,-32.01962432494773,11.990097540301457,3.8275431975195513,36.084425983551206,13683.20565414629,0.4113992482336562,False
MOPSO,PySwarm + Pareto repository,17,20280735,70,4587.985212251855,-32.168521868392844,12.0,4.02031348370371,36.07806218465986,13793.801315826862,0.4089277318938635,False
MOPSO,PySwarm + Pareto repository,17,20280735,71,4608.004357883477,-33.53932883723468,11.968520829631807,4.052231854961802,36.04148671405192,13839.943986912556,0.4095478789561396,False
MOPSO,PySwarm + Pareto repository,17,20280735,72,4638.587215971117,-34.67370836880566,11.996626090522817,3.895638043066836,36.00913379703009,13919.292307424772,0.4091667176227755,False
MOPSO,PySwarm + Pareto repository,17,20280735,73,4680.41572695941,-34.014084738445064,11.976527587676994,4.1077310512924,35.98942721752441,14037.12342943019,0.4072367944869492,False
MOPSO,PySwarm + Pareto repository,17,20280735,74,4717.361626812271,-35.226797339722566,12.0,4.240352738175517,35.97680430190533,14142.966339095241,0.40527004265931693,False
MOPSO,PySwarm + Pareto repository,17,20280735,75,4771.317775610873,-32.97339940750716,11.974010447324174,4.321029408936151,35.913316786589455,14279.487230416556,0.4051984549379036,False
MOPSO,PySwarm + Pareto repository,17,20280735,76,4796.3894545901785,-33.603797347601216,11.951520823585415,4.015920312532643,35.849358451991506,14328.957069412945,0.40736318313277897,False
MOPSO,PySwarm + Pareto repository,17,20280735,77,4821.798153049493,-36.6442572262753,11.983842236808293,3.8058075633976145,35.80504278601938,14387.057431290526,0.40834036346511804,False
MOPSO,PySwarm + Pareto repository,17,20280735,78,4842.42182151187,-32.14855125425136,11.967995352140667,4.023080829243719,35.773155111660664,14435.725578086209,0.4089086795717472,False
MOPSO,PySwarm + Pareto repository,17,20280735,79,4887.261870730204,-33.64979020396683,11.941078030424974,4.2421622211604255,35.77084604225518,14568.457662172843,0.40589611283476573,False
MOPSO,PySwarm + Pareto repository,17,20280735,80,4936.576331104134,-36.46975172916666,11.992824270899094,3.9272468520211485,35.74428047981328,14704.530749082809,0.4041660777033133,False
MOPSO,PySwarm + Pareto repository,17,20280735,81,5000.854599307723,-34.81385644741519,11.972732985344322,3.917517143487345,35.66481569310246,14862.879799359476,0.40497216154844645,False
MOPSO,PySwarm + Pareto repository,17,20280735,82,5034.296681061771,-34.80126163514096,11.930920651214421,4.162312622267643,35.62253985887249,14944.536181876036,0.40553430026091225,False
MOPSO,PySwarm + Pareto repository,17,20280735,83,5075.675313659649,-38.16436610937191,11.981825324757391,4.087280269092114,35.61100659057928,15062.492253864526,0.40352366023914227,False
MOPSO,PySwarm + Pareto repository,17,20280735,84,5117.012373044073,-37.7497699935698,11.951207528806417,4.212129050458703,35.57541947685454,15169.988469941482,0.4031933776512599,False
MOPSO,PySwarm + Pareto repository,17,20280735,85,5164.951966095282,-34.425771202938805,11.981420746472578,4.4,35.529760548543635,15292.45888334125,0.4031869387388887,False
MOPSO,PySwarm + Pareto repository,17,20280735,86,5229.014130748174,-38.14851144313131,11.96288334086065,4.372508650824322,35.50249031527582,15470.251961277285,0.40091900438713024,True
MOPSO,PySwarm + Pareto repository,17,20280735,87,5261.030757916328,-35.78557523483457,11.998185240894204,4.095487736977068,35.44407635479275,15539.364657374954,0.4030086325236474,False
MOPSO,PySwarm + Pareto repository,17,20280735,88,5282.151692917988,-37.653467363854475,11.97250875516176,4.05800953079644,35.42738219810809,15594.400571115768,0.4028574996662934,False
MOPSO,PySwarm + Pareto repository,17,20280735,89,5319.421478784462,-39.54186145794553,11.9602397081731,4.274818739307562,35.39509676012356,15690.119829121297,0.4028287850055482,False
MOPSO,PySwarm + Pareto repository,17,20280735,90,5342.122519269342,-37.48033875293635,11.980672804289245,3.9130894739770747,35.3538495844636,15738.716334002007,0.4044090577104908,False
MOPSO,PySwarm + Pareto repository,17,20280735,91,5383.930520195881,-37.22899682562701,11.968646894628062,4.116011036699955,35.32099029470837,15847.146470935244,0.4042298824082236,False
MOPSO,PySwarm + Pareto repository,17,20280735,92,5452.325617038965,-37.756576704686466,11.98133563274342,4.156003022548483,35.27201817196987,16026.210686974604,0.4036914909351333,False
MOPSO,PySwarm + Pareto repository,17,20280735,93,5547.943639334913,-41.50196679322708,12.0,4.286448323812407,35.2051063984378,16276.328842943485,0.40303732154271793,False
MOPSO,PySwarm + Pareto repository,17,20280735,94,5560.824333464329,-40.302615639150275,11.983258686657024,4.139363122083831,35.180220244505946,16302.585399356925,0.4041821387799941,False
MOPSO,PySwarm + Pareto repository,17,20280735,95,5592.766853640852,-40.90121439667794,11.986629794603775,4.080505066869174,35.141717356089096,16378.286000762546,0.4052816749221846,False
MOPSO,PySwarm + Pareto repository,17,20280735,96,5618.983998857497,-38.59364181411391,11.957715902644182,4.190567489927935,35.090895323673244,16431.264944108607,0.40770861937197206,False
MOPSO,PySwarm + Pareto repository,17,20280735,97,5665.145459482713,-41.16128529901505,11.991158170306232,3.905923470581646,35.0536512241123,16548.669422547533,0.407998786517945,False
MOPSO,PySwarm + Pareto repository,17,20280735,98,5695.702961001526,-39.39314988799539,11.933262470236208,4.256056987400766,35.0114510856305,16617.90213478214,0.4096084775069548,False
MOPSO,PySwarm + Pareto repository,17,20280735,99,5774.615210740837,-41.8612937267753,11.957916402437483,4.4,34.98549420252251,16835.647248097655,0.4073287476716003,False
MOPSO,PySwarm + Pareto repository,17,20280735,100,5873.255396382985,-41.87218024993727,12.0,4.30563835376296,34.91264070654811,17087.571285976162,0.40790228502136333,False
MOPSO,PySwarm + Pareto repository,17,20280735,101,5905.659484633386,-41.32632666893609,11.954081626175606,4.193926224700593,34.824303354179065,17138.37311661315,0.41340202054809144,False
MOPSO,PySwarm + Pareto repository,17,20280735,102,5972.499928005341,-43.243115870996476,11.982111237563908,4.4,34.81270802834786,17326.574682748214,0.41093718986754685,False
MOPSO,PySwarm + Pareto repository,17,20280735,103,5998.524364225494,-40.834960871546045,11.96272816058148,4.389152160447397,34.74157538352017,17366.51553246854,0.4155065141063024,False
MOPSO,PySwarm + Pareto repository,17,20280735,104,6031.745436621882,-43.95446917486905,11.975041190036118,4.261947619034576,34.729619632981034,17456.685394737255,0.41485376797853274,False
MOPSO,PySwarm + Pareto repository,17,20280735,105,6074.733260635932,-43.44822091239341,11.98656899087899,4.311871625037991,34.70611171471555,17569.197598394076,0.4147109610632886,False
MOPSO,PySwarm + Pareto repository,17,20280735,106,6091.936955060205,-45.57861341134506,11.969723895970251,4.212505417329121,34.639387991207506,17585.08065035881,0.41947503759027877,False
MOPSO,PySwarm + Pareto repository,17,20280735,107,6129.491557866499,-44.50454013098519,11.970609950615067,4.284164991858116,34.634113077700476,17690.791976996567,0.41813126803677625,False
MOPSO,PySwarm + Pareto repository,17,20280735,108,6163.958924554243,-44.980589667490676,11.983148330639644,4.050241462024965,34.574756864196424,17759.781761446386,0.4215340289525438,False
MOPSO,PySwarm + Pareto repository,17,20280735,109,6183.889050788815,-45.94703969186406,11.974616407938193,4.069909266401958,34.53839292075887,17798.46581787689,0.4237015588412066,False
MOPSO,PySwarm + Pareto repository,17,20280735,110,6249.883536243705,-46.47507102909741,11.967873657503947,4.360732872162648,34.507241626153736,17972.186776706807,0.4233609792918574,False
MOPSO,PySwarm + Pareto repository,17,20280735,111,6287.3887129601535,-44.35422867040624,11.95462821195698,4.323666382177171,34.47016326547757,18060.609620771447,0.4248723660674066,False
MOPSO,PySwarm + Pareto repository,17,20280735,112,6314.764425421978,-47.085676460685036,12.0,4.079547021798941,34.42425238604731,18115.087028263268,0.42762866857968185,False
MOPSO,PySwarm + Pareto repository,17,20280735,113,6343.763837421008,-47.29557100582747,11.981968321818858,4.083950605213997,34.382093835910176,18175.990294255225,0.4300225032602468,False
MOPSO,PySwarm + Pareto repository,17,20280735,114,6388.995474133024,-45.05658619304698,11.986827737856167,4.026849897065171,34.35022244369927,18288.617977354774,0.4308678121705518,False
MOPSO,PySwarm + Pareto repository,17,20280735,115,6426.882359771745,-48.884242711622676,11.968166614643398,4.4,34.30522184021741,18372.96875774581,0.43321166883841,False
MOPSO,PySwarm + Pareto repository,17,20280735,116,6437.406891221941,-42.93310100554578,11.963068003067363,4.389472721965895,34.278533509933766,18388.73898648582,0.43511240052992095,False
MOPSO,PySwarm + Pareto repository,17,20280735,117,6510.984493107735,-46.648164601218866,11.98321511565973,4.166391087603134,34.24923356308941,18583.019052508345,0.4347042571195564,False
MOPSO,PySwarm + Pareto repository,17,20280735,118,6533.356575738545,-47.258027993638805,11.956571272309343,4.201542160335733,34.21039290088358,18625.724618132248,0.43724052030035626,False
MOPSO,PySwarm + Pareto repository,17,20280735,119,6555.733432988146,-45.707180444548186,11.970360265253307,4.174104394540262,34.18678502008497,18676.620793545782,0.43844872485000275,False
MOPSO,PySwarm + Pareto repository,17,20280735,120,6613.299402770887,-44.73420722560898,11.99426623944317,4.370321282208873,34.14425823143587,18817.183547500816,0.44000105581230337,False
MOPSO,PySwarm + Pareto repository,17,20280735,121,6647.822294584368,-44.73991938960441,12.0,4.184976978213452,34.07915630773799,18879.34792360051,0.4444961254452597,False
MOPSO,PySwarm + Pareto repository,17,20280735,122,6722.156715003168,-48.018212304983564,11.98926343447338,4.337941313945519,34.06634855630477,19083.277808616876,0.44291042981387485,False
MOPSO,PySwarm + Pareto repository,17,20280735,123,6748.053699150222,-47.43028582632162,11.99452142585876,4.221035924833982,34.02253745287404,19132.15914277864,0.4459081222699921,False
MOPSO,PySwarm + Pareto repository,17,20280735,124,6777.087495966177,-49.103410436461786,11.979310679798383,4.122030804419869,33.96808019625659,19183.72096333557,0.4497762809201744,False
MOPSO,PySwarm + Pareto repository,17,20280735,125,6800.376165254576,-45.68703798108923,11.961955847445855,4.283267834422164,33.90832078214655,19215.778037559652,0.4543501441957008,False
MOPSO,PySwarm + Pareto repository,17,20280735,126,6875.420564017813,-47.88117546549768,11.98077027297846,4.271369874349545,33.88551683152707,19414.764937154414,0.4538667044864465,False
MOPSO,PySwarm + Pareto repository,17,20280735,127,6890.213751445049,-49.119095138091055,11.958186562287008,4.316658082465336,33.87002289638657,19447.64146020345,0.4547784057518739,False
