configuration_id,run,seed,generation,evaluations,hypervolume
C25,7,31000007,20,252,0.8390404311117893
C25,7,31000007,21,264,0.839176768172358
C25,7,31000007,22,276,0.8388960823561971
C25,7,31000007,23,288,0.8398509355115622
C25,7,31000007,24,300,0.8384690640351238
C25,7,31000007,25,312,0.8380503293805158
C25,7,31000007,26,324,0.8372397943188162
C25,7,31000007,27,336,0.8379661113981958
C25,7,31000007,28,348,0.8380754809834754
C25,7,31000007,29,360,0.8387157137419914
C25,7,31000007,30,372,0.837861077328367
C25,7,31000007,31,384,0.8370392102705562
C25,7,31000007,32,396,0.8378507379045002
C25,7,31000007,33,408,0.8378507379045002
C25,7,31000007,34,420,0.8373730463486035
C25,7,31000007,35,432,0.8374889608290756
C25,7,31000007,36,444,0.8372070199374925
C25,7,31000007,37,456,0.8376321881838011
C25,7,31000007,38,468,0.8382279171411902
C25,7,31000007,39,480,0.8382279171411902
C25,7,31000007,40,492,0.8390597578312282
C25,7,31000007,41,504,0.8390597578312282
C26,1,31000001,0,24,0.7862427035318713
C26,1,31000001,1,48,0.7907026844005991
C26,1,31000001,2,72,0.7918883120666348
C26,1,31000001,3,96,0.799919396182475
C26,1,31000001,4,120,0.8133897168875862
C26,1,31000001,5,144,0.8136300938285992
C26,1,31000001,6,168,0.8152854190853875
C26,1,31000001,7,192,0.8193060339017402
C26,1,31000001,8,216,0.8195415306745685
C26,1,31000001,9,240,0.8255414130878616
C26,1,31000001,10,264,0.8258035364694561
C26,1,31000001,11,288,0.8258067150175512
C26,1,31000001,12,312,0.8264357303663896
C26,1,31000001,13,336,0.8278868412144587
C26,1,31000001,14,360,0.8279084569545957
C26,1,31000001,15,384,0.8287873813248259
C26,1,31000001,16,408,0.8292719263438825
C26,1,31000001,17,432,0.8292336647242149
C26,1,31000001,18,456,0.8297485934823013
C26,1,31000001,19,480,0.8345898731101722
C26,1,31000001,20,504,0.834537085130791
C26,2,31000002,0,24,0.7779482402068961
C26,2,31000002,1,48,0.7940683520958897
C26,2,31000002,2,72,0.8116758993621863
C26,2,31000002,3,96,0.8129650849624208
C26,2,31000002,4,120,0.8199863480735676
C26,2,31000002,5,144,0.8198002905124653
C26,2,31000002,6,168,0.8167691208480727
C26,2,31000002,7,192,0.8169809289933309
C26,2,31000002,8,216,0.8174170512363416
C26,2,31000002,9,240,0.8188348311007974
C26,2,31000002,10,264,0.8217846055076021
C26,2,31000002,11,288,0.832834126502033
C26,2,31000002,12,312,0.8357417562596117
C26,2,31000002,13,336,0.8361582792827335
C26,2,31000002,14,360,0.83579417478109
C26,2,31000002,15,384,0.8357378155674343
C26,2,31000002,16,408,0.8361508501459468
C26,2,31000002,17,432,0.8352819074159242
C26,2,31000002,18,456,0.8352985602546746
C26,2,31000002,19,480,0.8360209835366831
C26,2,31000002,20,504,0.8365782059693271
C26,3,31000003,0,24,0.7350097210926334
C26,3,31000003,1,48,0.7394903898636145
C26,3,31000003,2,72,0.7463859929263263
C26,3,31000003,3,96,0.7499125828765186
C26,3,31000003,4,120,0.7521295220634224
C26,3,31000003,5,144,0.7570020504868347
C26,3,31000003,6,168,0.7576798709180491
C26,3,31000003,7,192,0.7715533080183645
C26,3,31000003,8,216,0.7874974775919041
C26,3,31000003,9,240,0.7887493532299379
C26,3,31000003,10,264,0.8062536939666393
C26,3,31000003,11,288,0.8072621024937073
C26,3,31000003,12,312,0.8082283896628961
C26,3,31000003,13,336,0.8108630677968336
C26,3,31000003,14,360,0.8174922855617635
C26,3,31000003,15,384,0.8179069525218976
C26,3,31000003,16,408,0.8180656236173034
C26,3,31000003,17,432,0.8181494761064486
C26,3,31000003,18,456,0.8175995159776787
C26,3,31000003,19,480,0.820778963928136
C26,3,31000003,20,504,0.8211741406072115
C26,4,31000004,0,24,0.7431699935505655
C26,4,31000004,1,48,0.770628150368498
C26,4,31000004,2,72,0.777307291116766
C26,4,31000004,3,96,0.7867557841743468
C26,4,31000004,4,120,0.8012244689543242
C26,4,31000004,5,144,0.8201250545317661
C26,4,31000004,6,168,0.820079860384813
C26,4,31000004,7,192,0.8220029840934875
C26,4,31000004,8,216,0.8221985644024318
C26,4,31000004,9,240,0.8235883424643835
C26,4,31000004,10,264,0.8236556819630142
C26,4,31000004,11,288,0.8270790398215202
C26,4,31000004,12,312,0.8279991503669463
C26,4,31000004,13,336,0.8278195615615619
C26,4,31000004,14,360,0.8280949438766947
C26,4,31000004,15,384,0.8287010118359562
C26,4,31000004,16,408,0.8291223016043626
C26,4,31000004,17,432,0.8335772289848622
C26,4,31000004,18,456,0.8336128202278988
C26,4,31000004,19,480,0.8341234646499925
C26,4,31000004,20,504,0.8343213006805225
C26,5,31000005,0,24,0.7435870283308851
C26,5,31000005,1,48,0.7552602998781358
C26,5,31000005,2,72,0.7954792269711927
C26,5,31000005,3,96,0.8154697879545032
C26,5,31000005,4,120,0.8179723339455512
C26,5,31000005,5,144,0.8186203385268757
C26,5,31000005,6,168,0.8190350723729597
C26,5,31000005,7,192,0.8240533153524833
C26,5,31000005,8,216,0.8241313172068895
C26,5,31000005,9,240,0.8269016837133402
C26,5,31000005,10,264,0.8368684081259053
C26,5,31000005,11,288,0.8374693542293554
C26,5,31000005,12,312,0.8368870100790851
C26,5,31000005,13,336,0.837215487093049
C26,5,31000005,14,360,0.8372850193365934
C26,5,31000005,15,384,0.8382246556515909
C26,5,31000005,16,408,0.8382750711827333
C26,5,31000005,17,432,0.8385214529808702
C26,5,31000005,18,456,0.8392666069071587
C26,5,31000005,19,480,0.8392646781645737
C26,5,31000005,20,504,0.839229671690116
C26,6,31000006,0,24,0.6641783164396994
C26,6,31000006,1,48,0.7130055677193898
C26,6,31000006,2,72,0.75800880372269
C26,6,31000006,3,96,0.758805005998831
C26,6,31000006,4,120,0.7693060566672609
C26,6,31000006,5,144,0.7712808020973849
C26,6,31000006,6,168,0.7728009646505926
C26,6,31000006,7,192,0.7983338578564803
C26,6,31000006,8,216,0.7988945387344045
C26,6,31000006,9,240,0.8046946538078147
C26,6,31000006,10,264,0.8046729042600473
C26,6,31000006,11,288,0.8049471341950962
C26,6,31000006,12,312,0.8142734273249886
C26,6,31000006,13,336,0.8245769079557582
C26,6,31000006,14,360,0.8251255735922501
C26,6,31000006,15,384,0.8248736397641353
C26,6,31000006,16,408,0.8302284189657921
C26,6,31000006,17,432,0.8303655924622491
C26,6,31000006,18,456,0.8303921656412712
C26,6,31000006,19,480,0.8305221440313071
C26,6,31000006,20,504,0.8348498618617799
C26,7,31000007,0,24,0.7886499344598019
C26,7,31000007,1,48,0.7940676484241844
C26,7,31000007,2,72,0.8136609964463772
C26,7,31000007,3,96,0.8161292133204452
C26,7,31000007,4,120,0.8231302696343726
C26,7,31000007,5,144,0.8261915974760273
C26,7,31000007,6,168,0.8312781366266583
C26,7,31000007,7,192,0.8310333113668252
C26,7,31000007,8,216,0.8326972029353832
C26,7,31000007,9,240,0.8325826321031903
C26,7,31000007,10,264,0.8328909992197503
C26,7,31000007,11,288,0.8325251594114395
C26,7,31000007,12,312,0.8333731671191378
C26,7,31000007,13,336,0.8333379594930838
C26,7,31000007,14,360,0.8338709768230704
C26,7,31000007,15,384,0.8336105223502784
C26,7,31000007,16,408,0.8341386389470213
C26,7,31000007,17,432,0.83533837513574
C26,7,31000007,18,456,0.8355720331281808
C26,7,31000007,19,480,0.83547048795851
C26,7,31000007,20,504,0.835682752375718
C27,1,31000001,0,36,0.7958909069601864
C27,1,31000001,1,72,0.8121403648854848
C27,1,31000001,2,108,0.8208964453645258
C27,1,31000001,3,144,0.8261042007312406
C27,1,31000001,4,180,0.8338860683165715
C27,1,31000001,5,216,0.8342216833865906
C27,1,31000001,6,252,0.8347488540672293
C27,1,31000001,7,288,0.8356731032116167
C27,1,31000001,8,324,0.8360912908663339
C27,1,31000001,9,360,0.836317134973328
C27,1,31000001,10,396,0.8383522747674228
C27,1,31000001,11,432,0.8413941297193284
C27,1,31000001,12,468,0.8429087730412086
C27,1,31000001,13,504,0.8444637292161191
C27,2,31000002,0,36,0.7779482402068961
C27,2,31000002,1,72,0.7978817879808099
C27,2,31000002,2,108,0.8033438639875179
C27,2,31000002,3,144,0.8069927375662442
C27,2,31000002,4,180,0.8279846692657019
C27,2,31000002,5,216,0.8282829119975986
C27,2,31000002,6,252,0.8283617703141885
C27,2,31000002,7,288,0.8415370300819902
C27,2,31000002,8,324,0.8423691316829139
C27,2,31000002,9,360,0.8424761466140444
C27,2,31000002,10,396,0.8425667280660903
C27,2,31000002,11,432,0.8449945650201025
C27,2,31000002,12,468,0.8450457915570917
C27,2,31000002,13,504,0.8457023430669223
C27,3,31000003,0,36,0.7434299926265582
C27,3,31000003,1,72,0.7515833035447843
C27,3,31000003,2,108,0.8052832335336534
C27,3,31000003,3,144,0.817599371482599
C27,3,31000003,4,180,0.8195980579367971
C27,3,31000003,5,216,0.8196068718172638
C27,3,31000003,6,252,0.819505567418102
C27,3,31000003,7,288,0.8200747458901068
C27,3,31000003,8,324,0.8385415842303995
C27,3,31000003,9,360,0.8383141181301883
C27,3,31000003,10,396,0.8382562309530517
C27,3,31000003,11,432,0.8383268014400344
C27,3,31000003,12,468,0.84470635456804
C27,3,31000003,13,504,0.8454107923672505
C27,4,31000004,0,36,0.7833509537974157
C27,4,31000004,1,72,0.7873392889834442
C27,4,31000004,2,108,0.8138177553851159
C27,4,31000004,3,144,0.8179625520442788
C27,4,31000004,4,180,0.8421205652126746
C27,4,31000004,5,216,0.8456002090004807
C27,4,31000004,6,252,0.8464230400557728
C27,4,31000004,7,288,0.8467367848976141
C27,4,31000004,8,324,0.8477281409864968
C27,4,31000004,9,360,0.8479008805024706
C27,4,31000004,10,396,0.8480198374939024
C27,4,31000004,11,432,0.8485720634981665
C27,4,31000004,12,468,0.8485063946222858
C27,4,31000004,13,504,0.8484911442774358
C27,5,31000005,0,36,0.7460570429613255
C27,5,31000005,1,72,0.7751156128629848
C27,5,31000005,2,108,0.8063519800932192
C27,5,31000005,3,144,0.8281320038692083
C27,5,31000005,4,180,0.8335602307588295
C27,5,31000005,5,216,0.8418237285485937
C27,5,31000005,6,252,0.8416102010605656
C27,5,31000005,7,288,0.8420174732244331
C27,5,31000005,8,324,0.8425314043469337
C27,5,31000005,9,360,0.8435954794120952
C27,5,31000005,10,396,0.8455406642856013
C27,5,31000005,11,432,0.8456747492913813
C27,5,31000005,12,468,0.8460606897527946
C27,5,31000005,13,504,0.8460256559392368
C27,6,31000006,0,36,0.7294726171725743
C27,6,31000006,1,72,0.7388826427133438
C27,6,31000006,2,108,0.8085229066976019
C27,6,31000006,3,144,0.821673892594152
C27,6,31000006,4,180,0.8409394909395453
C27,6,31000006,5,216,0.841566579923311
C27,6,31000006,6,252,0.8412961953347188
C27,6,31000006,7,288,0.841612327983415
C27,6,31000006,8,324,0.8420403826147489
C27,6,31000006,9,360,0.8425368517611308
C27,6,31000006,10,396,0.8427878316387896
C27,6,31000006,11,432,0.8428204286218128
C27,6,31000006,12,468,0.8429070090219143
C27,6,31000006,13,504,0.842820041379444
C27,7,31000007,0,36,0.7886499344598019
C27,7,31000007,1,72,0.7931815564933883
C27,7,31000007,2,108,0.7975758508353994
C27,7,31000007,3,144,0.8031369427894031
C27,7,31000007,4,180,0.8215443054367815
C27,7,31000007,5,216,0.8225493681085166
C27,7,31000007,6,252,0.8387670614751812
C27,7,31000007,7,288,0.839327642931448
C27,7,31000007,8,324,0.8396253774396685
C27,7,31000007,9,360,0.8410674656763861
C27,7,31000007,10,396,0.8411243773016566
C27,7,31000007,11,432,0.8411554787917175
C27,7,31000007,12,468,0.8475614927628624
C27,7,31000007,13,504,0.8473185574215443
C28,1,31000001,0,56,0.7989439704456074
C28,1,31000001,1,112,0.8156764319908005
C28,1,31000001,2,168,0.8180178136292576
C28,1,31000001,3,224,0.8205099569148826
C28,1,31000001,4,280,0.8312208209233523
C28,1,31000001,5,336,0.8334097236857055
C28,1,31000001,6,392,0.8442019267185186
C28,1,31000001,7,448,0.8455496553136398
C28,1,31000001,8,504,0.8459743690880933
C28,2,31000002,0,56,0.797147903041921
C28,2,31000002,1,112,0.8005189005123147
C28,2,31000002,2,168,0.8095194813572435
C28,2,31000002,3,224,0.8109590148715443
C28,2,31000002,4,280,0.8292722317887746
C28,2,31000002,5,336,0.8303142058171913
C28,2,31000002,6,392,0.8309285651223168
C28,2,31000002,7,448,0.8414660305196741
C28,2,31000002,8,504,0.8417832305230146
C28,3,31000003,0,56,0.7986676676132574
C28,3,31000003,1,112,0.8136068392766967
C28,3,31000003,2,168,0.8170482298542416
C28,3,31000003,3,224,0.8177373149227355
C28,3,31000003,4,280,0.8190532035539714
C28,3,31000003,5,336,0.8232954902780996
C28,3,31000003,6,392,0.8241018341774988
C28,3,31000003,7,448,0.8373136450876089
C28,3,31000003,8,504,0.8379806502552474
C28,4,31000004,0,56,0.7903036538122188
C28,4,31000004,1,112,0.8331635542502931
C28,4,31000004,2,168,0.836227202715437
C28,4,31000004,3,224,0.8428615583585912
C28,4,31000004,4,280,0.8459043637678368
C28,4,31000004,5,336,0.846764689546347
C28,4,31000004,6,392,0.8472716852131206
C28,4,31000004,7,448,0.8482172047067776
C28,4,31000004,8,504,0.8478302123820921
C28,5,31000005,0,56,0.7963870156161539
C28,5,31000005,1,112,0.7985367335506836
C28,5,31000005,2,168,0.803951915745829
C28,5,31000005,3,224,0.8121830247771766
C28,5,31000005,4,280,0.8333064467057393
C28,5,31000005,5,336,0.8340271647147467
C28,5,31000005,6,392,0.8340509625811384
C28,5,31000005,7,448,0.8360035452355898
C28,5,31000005,8,504,0.836344937294174
C28,6,31000006,0,56,0.7564550251268136
C28,6,31000006,1,112,0.7716352853073342
C28,6,31000006,2,168,0.8185394946475686
C28,6,31000006,3,224,0.8193166215558858
C28,6,31000006,4,280,0.8217988143445076
C28,6,31000006,5,336,0.8223285460944032
C28,6,31000006,6,392,0.8237056255632609
C28,6,31000006,7,448,0.8249437389152483
C28,6,31000006,8,504,0.8255609417958654
C28,7,31000007,0,56,0.7894437059664413
C28,7,31000007,1,112,0.7921595287669102
C28,7,31000007,2,168,0.795144468417588
C28,7,31000007,3,224,0.8001774619732801
C28,7,31000007,4,280,0.8183138575717258
C28,7,31000007,5,336,0.8205814511396936
C28,7,31000007,6,392,0.8214621156109014
C28,7,31000007,7,448,0.8434230367162131
C28,7,31000007,8,504,0.8436394432836055
C29,1,31000001,0,24,0.7862427035318713
C29,1,31000001,1,48,0.7948178284684868
C29,1,31000001,2,72,0.8248132567622161
C29,1,31000001,3,96,0.8309615563747115
C29,1,31000001,4,120,0.8333847174013316
C29,1,31000001,5,144,0.8367701606837608
C29,1,31000001,6,168,0.8385632303780033
C29,1,31000001,7,192,0.838534238065209
C29,1,31000001,8,216,0.838381880432763
C29,1,31000001,9,240,0.8390028782932795
C29,1,31000001,10,264,0.8383390458015871
C29,1,31000001,11,288,0.839973927727632
C29,1,31000001,12,312,0.8424869839695109
C29,1,31000001,13,336,0.8443958227440908
C29,1,31000001,14,360,0.8444945102815945
C29,1,31000001,15,384,0.8446489521841202
C29,1,31000001,16,408,0.8447178014129888
C29,1,31000001,17,432,0.8448669755805541
C29,1,31000001,18,456,0.8447637846153901
C29,1,31000001,19,480,0.84490936066997
C29,1,31000001,20,504,0.8451502769132607
C29,2,31000002,0,24,0.7779482402068961
C29,2,31000002,1,48,0.8258824578923605
C29,2,31000002,2,72,0.8265521746118252
C29,2,31000002,3,96,0.828902412867767
C29,2,31000002,4,120,0.8417434469941225
C29,2,31000002,5,144,0.8427732389476726
C29,2,31000002,6,168,0.843177087401689
C29,2,31000002,7,192,0.8434066345357067
C29,2,31000002,8,216,0.8440953599375087
C29,2,31000002,9,240,0.8449070003020056
C29,2,31000002,10,264,0.8445052310991814
C29,2,31000002,11,288,0.8452634886902377
C29,2,31000002,12,312,0.8452771841919455
C29,2,31000002,13,336,0.8453162761395137
C29,2,31000002,14,360,0.844405403047837
C29,2,31000002,15,384,0.8443727682987431
C29,2,31000002,16,408,0.8446172063316708
C29,2,31000002,17,432,0.8449291951964853
C29,2,31000002,18,456,0.8456201647404645
C29,2,31000002,19,480,0.8460589533018458
C29,2,31000002,20,504,0.8456453204994611
C29,3,31000003,0,24,0.7350097210926334
C29,3,31000003,1,48,0.7447936091535228
C29,3,31000003,2,72,0.7717831939190198
C29,3,31000003,3,96,0.7784492110727121
C29,3,31000003,4,120,0.7972787703913164
C29,3,31000003,5,144,0.8011068992461342
C29,3,31000003,6,168,0.807383896297346
C29,3,31000003,7,192,0.8077540394819585
C29,3,31000003,8,216,0.8076968166962933
C29,3,31000003,9,240,0.8181213321191435
C29,3,31000003,10,264,0.8182270162925379
C29,3,31000003,11,288,0.8177942447833433
C29,3,31000003,12,312,0.8333938198334978
C29,3,31000003,13,336,0.8329651356381378
C29,3,31000003,14,360,0.8439487192783631
C29,3,31000003,15,384,0.8438551680565631
C29,3,31000003,16,408,0.8438094607487766
C29,3,31000003,17,432,0.8437963021431555
C29,3,31000003,18,456,0.8439175043283464
C29,3,31000003,19,480,0.8439548427865113
C29,3,31000003,20,504,0.8440545414754469
C29,4,31000004,0,24,0.7431699935505655
C29,4,31000004,1,48,0.7842889738787637
C29,4,31000004,2,72,0.7915489817630228
C29,4,31000004,3,96,0.8292839793058165
C29,4,31000004,4,120,0.8400858823501032
C29,4,31000004,5,144,0.8415324833959418
C29,4,31000004,6,168,0.8416228282065038
C29,4,31000004,7,192,0.8410349512033878
C29,4,31000004,8,216,0.8426100748577311
C29,4,31000004,9,240,0.8423710847072714
C29,4,31000004,10,264,0.8423710847072714
C29,4,31000004,11,288,0.8424696431601135
C29,4,31000004,12,312,0.8424061035340846
C29,4,31000004,13,336,0.84359316044461
C29,4,31000004,14,360,0.8440199587482986
C29,4,31000004,15,384,0.8442999202946109
C29,4,31000004,16,408,0.8443358726471588
C29,4,31000004,17,432,0.8443067457274966
C29,4,31000004,18,456,0.8448225870582322
C29,4,31000004,19,480,0.8446675930648778
C29,4,31000004,20,504,0.8455399336228692
C29,5,31000005,0,24,0.7435870283308851
C29,5,31000005,1,48,0.7582838472677984
C29,5,31000005,2,72,0.767337465999576
C29,5,31000005,3,96,0.8326001830884953
C29,5,31000005,4,120,0.837696411197802
C29,5,31000005,5,144,0.8404374467267395
C29,5,31000005,6,168,0.841159439587858
C29,5,31000005,7,192,0.8417230307705832
C29,5,31000005,8,216,0.8427677511620509
C29,5,31000005,9,240,0.8437221218402448
C29,5,31000005,10,264,0.8432970272886899
C29,5,31000005,11,288,0.8429503576005699
C29,5,31000005,12,312,0.8430588686127923
C29,5,31000005,13,336,0.8428932450333454
C29,5,31000005,14,360,0.8446444597836064
C29,5,31000005,15,384,0.8457576089575921
C29,5,31000005,16,408,0.846087605269195
C29,5,31000005,17,432,0.8458682039918082
C29,5,31000005,18,456,0.8465395278091299
C29,5,31000005,19,480,0.846598613788563
C29,5,31000005,20,504,0.8464750154640639
C29,6,31000006,0,24,0.6641783164396994
C29,6,31000006,1,48,0.7178822815502419
C29,6,31000006,2,72,0.7673017408713559
C29,6,31000006,3,96,0.8214736529725689
C29,6,31000006,4,120,0.8391862440383443
C29,6,31000006,5,144,0.8421665175128157
C29,6,31000006,6,168,0.8420607781583076
C29,6,31000006,7,192,0.8424190945468122
C29,6,31000006,8,216,0.8429432874074109
C29,6,31000006,9,240,0.8436194498020997
C29,6,31000006,10,264,0.8436498644425048
C29,6,31000006,11,288,0.8437687761546688
C29,6,31000006,12,312,0.8439750638543507
C29,6,31000006,13,336,0.8441199377871488
C29,6,31000006,14,360,0.8441285876883737
C29,6,31000006,15,384,0.8445296358059472
C29,6,31000006,16,408,0.8437466455595098
C29,6,31000006,17,432,0.8440448901773154
C29,6,31000006,18,456,0.8441862842348632
C29,6,31000006,19,480,0.8436721238337657
C29,6,31000006,20,504,0.8449405152752182
C29,7,31000007,0,24,0.7886499344598019
C29,7,31000007,1,48,0.7931362335177123
C29,7,31000007,2,72,0.8099633296613262
C29,7,31000007,3,96,0.8386184058295513
C29,7,31000007,4,120,0.8407134092186944
C29,7,31000007,5,144,0.8410264277277842
C29,7,31000007,6,168,0.8420802655832249
C29,7,31000007,7,192,0.8423969760889028
C29,7,31000007,8,216,0.8424981581477314
C29,7,31000007,9,240,0.8425971231643896
C29,7,31000007,10,264,0.8426131908044071
C29,7,31000007,11,288,0.8453398953614011
C29,7,31000007,12,312,0.8454137138674623
C29,7,31000007,13,336,0.8456278730507044
C29,7,31000007,14,360,0.8456278730507044
C29,7,31000007,15,384,0.845617391748895
C29,7,31000007,16,408,0.8456127235150683
C29,7,31000007,17,432,0.8457274426307073
C29,7,31000007,18,456,0.845703820956748
C29,7,31000007,19,480,0.8458672384729644
C29,7,31000007,20,504,0.8458843628032043
C30,1,31000001,0,56,0.7989439704456074
C30,1,31000001,1,112,0.8141728774118304
C30,1,31000001,2,168,0.8231912264746695
C30,1,31000001,3,224,0.8294661363128353
C30,1,31000001,4,280,0.8305770494161395
C30,1,31000001,5,336,0.8375366395230719
C30,1,31000001,6,392,0.8433331927823221
C30,1,31000001,7,448,0.8437430659781289
C30,1,31000001,8,504,0.844677166856087
C30,2,31000002,0,56,0.797147903041921
C30,2,31000002,1,112,0.805444599673228
C30,2,31000002,2,168,0.8071069775537515
C30,2,31000002,3,224,0.8177418149483008
C30,2,31000002,4,280,0.8199082878628873
C30,2,31000002,5,336,0.8246840231081514
C30,2,31000002,6,392,0.8265364670205071
C30,2,31000002,7,448,0.8433348086071207
C30,2,31000002,8,504,0.8434796514193724
C30,3,31000003,0,56,0.7986676676132574
C30,3,31000003,1,112,0.8223659166362254
C30,3,31000003,2,168,0.8264499009784401
C30,3,31000003,3,224,0.8287802533504177
C30,3,31000003,4,280,0.8318762761410733
C30,3,31000003,5,336,0.844639433481261
C30,3,31000003,6,392,0.8456531861038757
C30,3,31000003,7,448,0.8458827496475844
C30,3,31000003,8,504,0.8461805171885516
C30,4,31000004,0,56,0.7903036538122188
C30,4,31000004,1,112,0.8279321471001623
C30,4,31000004,2,168,0.8318518570484633
C30,4,31000004,3,224,0.8378823721724098
C30,4,31000004,4,280,0.8399124266703235
C30,4,31000004,5,336,0.8411521712709608
C30,4,31000004,6,392,0.8435289033157957
C30,4,31000004,7,448,0.8437170694537032
C30,4,31000004,8,504,0.8439023332087174
C30,5,31000005,0,56,0.7963870156161539
C30,5,31000005,1,112,0.7992972874908332
C30,5,31000005,2,168,0.8012477962520386
C30,5,31000005,3,224,0.8047453477391597
C30,5,31000005,4,280,0.8139245133469999
C30,5,31000005,5,336,0.8208219354385842
C30,5,31000005,6,392,0.8288279851680704
C30,5,31000005,7,448,0.8290135700802236
C30,5,31000005,8,504,0.8431883364294923
C30,6,31000006,0,56,0.7564550251268136
C30,6,31000006,1,112,0.7873742237076897
C30,6,31000006,2,168,0.8130065231615925
C30,6,31000006,3,224,0.8157514053316361
C30,6,31000006,4,280,0.8353814410722631
C30,6,31000006,5,336,0.8441590323007765
C30,6,31000006,6,392,0.8450008318211879
C30,6,31000006,7,448,0.8451694379013629
C30,6,31000006,8,504,0.8450847282192689
C30,7,31000007,0,56,0.7894437059664413
C30,7,31000007,1,112,0.790958156704899
C30,7,31000007,2,168,0.805357002198692
C30,7,31000007,3,224,0.8169465738630147
C30,7,31000007,4,280,0.8220625876210313
C30,7,31000007,5,336,0.8305388705856818
C30,7,31000007,6,392,0.8323186918657726
C30,7,31000007,7,448,0.833085705375316
C30,7,31000007,8,504,0.8334994907714995
C31,1,31000001,0,36,0.7958909069601864
C31,1,31000001,1,72,0.8119913238452314
C31,1,31000001,2,108,0.8186753722210707
C31,1,31000001,3,144,0.8248135076118722
C31,1,31000001,4,180,0.8267247349716349
C31,1,31000001,5,216,0.8319815754448986
C31,1,31000001,6,252,0.8315762841202423
C31,1,31000001,7,288,0.8320016454235775
C31,1,31000001,8,324,0.8361737087745652
C31,1,31000001,9,360,0.8394365234954408
C31,1,31000001,10,396,0.839315781075262
C31,1,31000001,11,432,0.8393812343549016
C31,1,31000001,12,468,0.8393571227793454
C31,1,31000001,13,504,0.8394639676831465
C31,2,31000002,0,36,0.7779482402068961
C31,2,31000002,1,72,0.7813347085144263
C31,2,31000002,2,108,0.7979560990921306
C31,2,31000002,3,144,0.809837437838477
C31,2,31000002,4,180,0.8232332539848822
C31,2,31000002,5,216,0.8230463605930943
C31,2,31000002,6,252,0.8267126175781038
C31,2,31000002,7,288,0.8264982369836837
C31,2,31000002,8,324,0.8360295002626393
C31,2,31000002,9,360,0.8363690929452349
C31,2,31000002,10,396,0.8364158266747502
C31,2,31000002,11,432,0.839258016407723
C31,2,31000002,12,468,0.8398837396339973
C31,2,31000002,13,504,0.8404098532372949
C31,3,31000003,0,36,0.7434299926265582
C31,3,31000003,1,72,0.746348817959695
C31,3,31000003,2,108,0.7517852136233699
C31,3,31000003,3,144,0.7831762449492463
C31,3,31000003,4,180,0.7952676443093227
C31,3,31000003,5,216,0.8355835303495918
C31,3,31000003,6,252,0.8357628069542727
C31,3,31000003,7,288,0.8358327619841751
C31,3,31000003,8,324,0.8368220673224203
C31,3,31000003,9,360,0.8387624846859951
C31,3,31000003,10,396,0.8400812679602079
C31,3,31000003,11,432,0.8400530114292025
C31,3,31000003,12,468,0.841548916676922
C31,3,31000003,13,504,0.8419093505180947
C31,4,31000004,0,36,0.7833509537974157
C31,4,31000004,1,72,0.7927773207867946
C31,4,31000004,2,108,0.7978322536364851
C31,4,31000004,3,144,0.8293777631470911
C31,4,31000004,4,180,0.8321276828436299
C31,4,31000004,5,216,0.8367185951132676
C31,4,31000004,6,252,0.8417824962566893
C31,4,31000004,7,288,0.8416504919425487
C31,4,31000004,8,324,0.841855025248867
C31,4,31000004,9,360,0.8429242100303326
C31,4,31000004,10,396,0.843571012982209
C31,4,31000004,11,432,0.8435762509880423
C31,4,31000004,12,468,0.8435974190099672
C31,4,31000004,13,504,0.8436748188516623
C31,5,31000005,0,36,0.7460570429613255
C31,5,31000005,1,72,0.7517781172898548
C31,5,31000005,2,108,0.7606642317308752
C31,5,31000005,3,144,0.7853119256654427
C31,5,31000005,4,180,0.7937557457792374
C31,5,31000005,5,216,0.7946786662107794
C31,5,31000005,6,252,0.7971230853263263
C31,5,31000005,7,288,0.7977898925582159
C31,5,31000005,8,324,0.8026991051263039
C31,5,31000005,9,360,0.802289008872212
C31,5,31000005,10,396,0.8033056452867112
C31,5,31000005,11,432,0.8035332853529589
C31,5,31000005,12,468,0.8314993961676252
C31,5,31000005,13,504,0.8312033164629417
C31,6,31000006,0,36,0.7294726171725743
C31,6,31000006,1,72,0.741038005214137
C31,6,31000006,2,108,0.7665447166257435
C31,6,31000006,3,144,0.7687162847995157
C31,6,31000006,4,180,0.7728678089049799
C31,6,31000006,5,216,0.8105021840608478
C31,6,31000006,6,252,0.8127577534900975
C31,6,31000006,7,288,0.8128621601829904
C31,6,31000006,8,324,0.8291422021070471
C31,6,31000006,9,360,0.829393148641283
C31,6,31000006,10,396,0.8317332950851635
C31,6,31000006,11,432,0.8316883277788508
C31,6,31000006,12,468,0.8315480597903403
C31,6,31000006,13,504,0.8377605708355048
C31,7,31000007,0,36,0.7886499344598019
C31,7,31000007,1,72,0.7971539161082499
C31,7,31000007,2,108,0.8035150993067913
C31,7,31000007,3,144,0.8068488886975573
C31,7,31000007,4,180,0.8206374033389946
C31,7,31000007,5,216,0.8214087187899352
C31,7,31000007,6,252,0.8242505711140264
C31,7,31000007,7,288,0.82449478609899
C31,7,31000007,8,324,0.8246063553049647
C31,7,31000007,9,360,0.8311855207869325
C31,7,31000007,10,396,0.8334594941078795
C31,7,31000007,11,432,0.8347189855515227
C31,7,31000007,12,468,0.8359187626485013
C31,7,31000007,13,504,0.8361638536729791
