configuration_id,population_size,generations,crossover_probability,crossover_eta,mutation_eta,mutation_probability_per_variable,reference_partitions,nominal_evaluations,stage,is_baseline,is_confirmed,run,seed,evaluations,front_size,hypervolume,igd_plus,spacing,runtime_seconds,maximum_efficiency_percent,maximum_power_kw_per_kg,compromise_engine_speed_rpm,compromise_ignition_timing_degrees,compromise_efficiency_percent,compromise_power_kw_per_kg,compromise_score
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,8,31000008,504,56,0.8481152633112173,0.0026467563477782256,0.01011907978618362,8.1600576993078,38.39036596244105,25630.06871607734,5143.1108574212085,-38.51002327009243,35.65305547870294,15280.634727729814,0.3997505920785786
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,9,31000009,504,56,0.8482368444644789,0.002701127934786373,0.008264876078328223,8.94247329980135,38.40752096909632,25628.8380624498,5330.0347177820495,-37.476324428986004,35.49421481831276,15765.449771835092,0.39890579970273365
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,10,31000010,504,56,0.8473769608806639,0.0035324335896435534,0.016567066065922096,9.25349829904735,38.413705970761576,25635.55652849643,5001.708301275669,-36.15270831804379,35.798067237861844,14920.957506103176,0.399505599636957
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,11,31000011,504,56,0.8433706784366978,0.0032972024234444097,0.010103146318675576,8.776475500315428,38.28491758473841,25492.977270222047,5235.422740316426,-36.4692138356651,35.57656213714853,15521.528536258977,0.399049782390155
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,12,31000012,504,56,0.8473454647675911,0.003475547080933795,0.013727075363337723,8.28179720044136,38.33680583893113,25630.57233564104,5139.382072942475,-37.815900663362896,35.668143462665,15276.018090596737,0.3989526359901152
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,13,31000013,504,56,0.8449717854694544,0.0031582765912563974,0.013784919080160652,8.859724899753928,38.430462338547585,25543.070322168052,5511.542452479829,-37.978432025022926,35.312590376924206,16218.903414120705,0.40127455365290743
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,14,31000014,504,56,0.8474950073981573,0.0028554063532134108,0.009794348456397976,8.317227900028229,38.40662057220429,25614.860118428038,5223.714822904008,-37.73989422404959,35.59639401521193,15495.450921599504,0.3984047920923459
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,15,31000015,504,56,0.8473898343626737,0.002794321306834437,0.011655915684727796,8.839323699474335,38.3975737509868,25606.251365786055,5407.891169189364,-37.58121156566685,35.41568724427136,15960.34852492229,0.3998144099641239
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,16,31000016,504,56,0.8481741922970768,0.003082669662512408,0.0082170318975427,7.895064098760486,38.41104358744738,25629.308118935747,5147.140941010469,-36.74729970451173,35.6662323406536,15298.260391014148,0.3985667669423514
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,17,31000017,504,56,0.8475248571098736,0.0026998970548483387,0.008102568594677477,8.128252999857068,38.425847439340025,25595.355860283682,5357.187906345786,-37.293538091695794,35.46386778281004,15832.216966526326,0.3994134979927152
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,18,31000018,504,56,0.8481530556101484,0.0032637644698137024,0.006688548398213502,8.27794859930873,38.302366019347375,25633.4020083502,4900.997787499744,-34.34057166638016,35.882417508501455,14654.970734942306,0.4010446852467618
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,19,31000019,504,56,0.8482026330185987,0.002792666065778162,0.01551203199193122,8.962789800018072,38.42500007128456,25637.85857379703,5383.194337234805,-39.0748791209696,35.44843348855486,15902.150534952763,0.3989215725415564
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,20,31000020,504,56,0.8480376866044615,0.0029132861935861317,0.004154474383911157,8.598259199410677,38.10769427835045,25658.28431592143,5004.691604874258,-35.79963929678627,35.79541053198393,14928.749215203965,0.39947559826022827
C34,56,8,0.9,30.0,10.0,1.0,55,504,confirmation,False,True,21,31000021,504,56,0.8471469444764242,0.0033463644714383954,0.018420620288409705,9.747465400025249,38.428743633336815,25620.743589640373,5625.8240698388945,-38.98996601831087,35.20956924392253,16506.903511759887,0.4025150653704145
C35,36,13,0.9,30.0,20.0,0.25,35,504,screening,False,False,1,31000001,504,34,0.8443161790378144,0.005262655494722972,0.015495941675465225,9.582706300541759,38.00691615060364,25639.050409287684,5399.4453135639005,-38.59045172634153,35.43428613482216,15943.79085084565,0.39895645389513545
C35,36,13,0.9,30.0,20.0,0.25,35,504,screening,False,False,2,31000002,504,33,0.8271106277388024,0.01035978548975443,0.04503233097381613,10.10914359986782,38.43248671971979,25302.659392475198,5395.467539383679,-37.966875899127416,35.433947963896614,15931.893002617882,0.39922881395796583
C35,36,13,0.9,30.0,20.0,0.25,35,504,screening,False,False,3,31000003,504,34,0.8066721704245439,0.008553716825682303,0.014591337811288926,9.115461599081755,37.95207739665081,24303.44737946595,5319.214058850723,-37.01318430929436,35.498735849305,15735.447900087609,0.39926324415157516
C35,36,13,0.9,30.0,20.0,0.25,35,504,screening,False,False,4,31000004,504,33,0.8423296285873729,0.007409925301071093,0.026943276453342286,9.19272300042212,38.24291704350998,25600.043799460935,5359.398339718108,-37.25452702535375,35.460894355536155,15837.42152783164,0.3994932089213202
C35,36,13,0.9,30.0,20.0,0.25,35,504,screening,False,False,5,31000005,504,35,0.832503402986458,0.005838402521123378,0.02420044789737595,10.040070099756122,38.11061698673238,25208.640273589906,5056.760740540071,-36.59552066011334,35.74825253306687,15064.19666267706,0.39905546934379893
C35,36,13,0.9,30.0,20.0,0.25,35,504,screening,False,False,6,31000006,504,34,0.8181556906202416,0.00756749886289063,0.024547466881563784,9.116984501481056,37.690268193021545,24803.804091558133,5215.607450956116,-33.85660748464268,35.51054816670023,15434.089967148147,0.40504732879885297
C35,36,13,0.9,30.0,20.0,0.25,35,504,screening,False,False,7,31000007,504,32,0.84522010009155,0.0049529523569862375,0.016009872470215104,9.06862029992044,38.15644286895416,25622.328734951465,5255.7478839163905,-39.642223671113925,35.54215713196725,15566.718094680058,0.40019090988908285
C36,56,8,0.9,20.0,20.0,0.25,55,504,screening,False,False,1,31000001,504,53,0.84415815935099,0.004582673177040247,0.025899299950968527,9.614883800968528,37.867111152693795,25643.074323614183,5225.268577716938,-38.95837488723008,35.581017585784295,15493.364429516036,0.3993945285111887
C36,56,8,0.9,20.0,20.0,0.25,55,504,screening,False,False,2,31000002,504,53,0.8385154462602336,0.0050739475770134,0.010654165960695208,8.825902501121163,38.400127259412734,25364.187698511945,5708.878104785564,-40.98745761978218,35.14404686193846,16719.423303639855,0.40294872280995286
C36,56,8,0.9,20.0,20.0,0.25,55,504,screening,False,False,3,31000003,504,52,0.8399128509273258,0.004191162485549498,0.008130311738664448,9.483967000618577,38.30221105290707,25429.15596916812,5255.108379430914,-39.621421068971756,35.54317546790025,15565.269936078821,0.4001591637280498
C36,56,8,0.9,20.0,20.0,0.25,55,504,screening,False,False,4,31000004,504,50,0.8446801785153816,0.004099987227457572,0.005434810568955505,8.960389299318194,38.24664179584376,25591.800703860798,5298.590988935543,-38.07004704049517,35.527863414822306,15687.301412159186,0.39846569572844454
C36,56,8,0.9,20.0,20.0,0.25,55,504,screening,False,False,5,31000005,504,53,0.8435599216503462,0.003778469815425866,0.010947009000399644,8.737562200054526,38.36424180042012,25513.06697316743,5341.892877009157,-37.65621835925731,35.48428544975664,15796.10430748456,0.3988804510174451
C36,56,8,0.9,20.0,20.0,0.25,55,504,screening,False,False,6,31000006,504,51,0.8329097567041361,0.004221369957309819,0.013736152341835695,10.9453384000808,38.41271863751634,25139.028390062158,5184.053335763095,-38.79618131814115,35.615901939288925,15386.227937881837,0.39963240259545
C36,56,8,0.9,20.0,20.0,0.25,55,504,screening,False,False,7,31000007,504,44,0.8349472010562599,0.007342604733771341,0.006519845654171441,8.990874700248241,38.183890034475375,25284.512984837675,5010.038371794309,-36.2498186232056,35.79044998342885,14942.627313396957,0.39943587573485206
