algorithm,framework,run,seed,solution,engine_speed_rpm,ignition_timing_degrees,compression_ratio,connecting_rod_to_crank_ratio,thermal_efficiency_percent,net_specific_power_kw_per_kg,compromise_score,is_run_compromise,front_size_before_hv48,fixed_cardinality_limit,hv48_solution,scaled_minimization_efficiency,scaled_minimization_power,hv48_compromise_score,is_hv48_run_compromise
MOEA/D,pymoo,17,20290735,20,8123.399326987883,-56.61034081880839,11.999994150268282,4.399696312083185,32.63906205908984,22095.01123036052,0.5396795361089812,False,47,48,20,-0.8159765514772459,-0.8183337492726118,0.5396795361089812,False
MOEA/D,pymoo,17,20290735,21,8236.801658632045,-59.54897678098108,11.999999284913308,4.399906685320134,32.52625269716734,22326.02434709274,0.5485742589780948,False,47,48,21,-0.8131563174291834,-0.8268897906330646,0.5485742589780948,False
MOEA/D,pymoo,17,20290735,22,8333.435951289768,-57.895421839919166,11.999994178085156,4.399364627957016,32.41904681835391,22513.50418855139,0.5573024081515291,False,47,48,22,-0.8104761704588478,-0.8338334884648663,0.5573024081515291,False
MOEA/D,pymoo,17,20290735,23,8432.984611717933,-61.07147932205685,11.999999036874126,4.399869785307802,32.32139824623284,22713.82116997404,0.5651990295710347,False,47,48,23,-0.808034956155821,-0.8412526359249644,0.5651990295710347,False
MOEA/D,pymoo,17,20290735,24,8487.220403932548,-61.03135503402371,11.999999033264473,4.399868448426659,32.26812387177887,22822.223276765377,0.5695496038746394,False,47,48,24,-0.8067030967944717,-0.8452675287690881,0.5695496038746394,False
MOEA/D,pymoo,17,20290735,25,8608.712521536072,-61.33590551789196,11.999997654871745,4.399667154253196,32.14339605064234,23059.43800548815,0.5798991141670202,False,47,48,25,-0.8035849012660584,-0.8540532594625241,0.5798991141670202,False
MOEA/D,pymoo,17,20290735,26,8707.87871611899,-61.98743454299231,11.999623441215942,4.399667154253196,32.040084104649694,23250.09720312845,0.5885840862013909,False,47,48,26,-0.8010021026162424,-0.8611147112269797,0.5885840862013909,False
MOEA/D,pymoo,17,20290735,27,8729.140094663508,-62.01048189025061,11.999622317349898,4.399667381016946,32.01791692557619,23290.740198554373,0.5904584950475396,False,47,48,27,-0.8004479231394047,-0.8626200073538657,0.5904584950475396,False
MOEA/D,pymoo,17,20290735,28,8846.598794883039,-63.146856132751175,11.999998588023546,4.399182003426947,31.89586596612046,23514.160784802687,0.6008404426722446,False,47,48,28,-0.7973966491530116,-0.870894843881581,0.6008404426722446,False
MOEA/D,pymoo,17,20290735,29,8913.478922262539,-63.15882685832664,11.999997592408087,4.399667154253196,31.82631016068808,23640.26206589027,0.6068047577169275,False,47,48,29,-0.7956577540172021,-0.8755652616996397,0.6068047577169275,False
MOEA/D,pymoo,17,20290735,30,8983.099005201739,-64.4813587362905,11.999997858164384,4.3996925059905125,31.752782959355613,23769.866084547844,0.6131522532379646,False,47,48,30,-0.7938195739838904,-0.880365410538809,0.6131522532379646,False
MOEA/D,pymoo,17,20290735,31,9042.516374642944,-64.55471157921345,11.999995615150969,4.399641543585937,31.69220205820102,23881.438004981297,0.6183943385037505,False,47,48,31,-0.7923050514550255,-0.8844977038881962,0.6183943385037505,False
MOEA/D,pymoo,17,20290735,32,9138.036870870104,-64.55471157921345,11.9999984861569,4.399641543585937,31.592426424499827,24057.72979227752,0.6270924368328356,False,47,48,32,-0.7898106606124957,-0.8910270293436119,0.6270924368328356,False
MOEA/D,pymoo,17,20290735,33,9194.162373242476,-64.35120929942929,11.999995339103297,4.399703087952568,31.5305792685904,24158.105459817754,0.632528880296698,False,47,48,33,-0.78826448171476,-0.8947446466599168,0.6325288802966976,False
MOEA/D,pymoo,17,20290735,34,9257.994129846107,-64.56796591056789,11.999995543567955,4.399692141644036,31.462191827005142,24273.06560387548,0.6385535089719123,False,47,48,34,-0.7865547956751285,-0.8990024297731659,0.6385535089719124,False
MOEA/D,pymoo,17,20290735,35,9329.08606056742,-66.52339649262578,11.999997590808295,4.399973949450916,31.394565006332297,24406.8832315127,0.6445007070338323,False,47,48,35,-0.7848641251583074,-0.9039586382041741,0.6445007070338323,False
MOEA/D,pymoo,17,20290735,36,9406.983174591813,-66.48573287780124,11.999998265957393,4.399993319608473,31.313364200606053,24547.02418124723,0.6517070784420606,False,47,48,36,-0.7828341050151513,-0.9091490437498975,0.6517070784420606,False
MOEA/D,pymoo,17,20290735,37,9457.43386828463,-67.2115330878108,11.999897535950584,4.399446950952757,31.26134599402028,24637.67603100096,0.6563386859653532,False,47,48,37,-0.781533649850507,-0.9125065196667022,0.6563386859653532,False
MOEA/D,pymoo,17,20290735,38,9513.66575203663,-67.2115330878108,11.999897535950584,4.399454018667242,31.20244446898613,24737.46894370151,0.6616015012334158,False,47,48,38,-0.7800611117246532,-0.9162025534704263,0.6616015012334158,False
MOEA/D,pymoo,17,20290735,39,9576.10528436916,-68.1197122991607,11.999897881935132,4.399184033062074,31.13814140969604,24848.5100415687,0.6673619706688672,False,47,48,39,-0.778453535242401,-0.9203151867247668,0.6673619706688672,False
MOEA/D,pymoo,17,20290735,40,9627.552369143692,-69.50022784270897,11.999984598056162,4.399933253186068,31.08010320756136,24935.44343909898,0.6725876681058897,False,47,48,40,-0.777002580189034,-0.9235349421888511,0.6725876681058893,False
MOEA/D,pymoo,17,20290735,41,9708.764460874736,-69.49701175178129,11.99999200059819,4.399933253186068,30.99968494487777,25080.719957595244,0.6798301383050372,False,47,48,41,-0.7749921236219443,-0.928915553985009,0.6798301383050376,False
MOEA/D,pymoo,17,20290735,42,9746.8027685833,-70.3999185941648,11.999983510034504,4.3993922565617085,30.95585449696678,25143.384026241467,0.6837988514119778,False,47,48,42,-0.7738963624241695,-0.9312364454163506,0.6837988514119778,False
MOEA/D,pymoo,17,20290735,43,9802.872888362856,-70.40022935307128,11.99998730429367,4.399446950952757,30.90082822103904,25243.074266331787,0.6887796635512267,False,47,48,43,-0.772520705525976,-0.9349286765308069,0.6887796635512267,False
MOEA/D,pymoo,17,20290735,44,9848.666071041253,-69.49725500576221,11.999988301185931,4.3997923335555065,30.855364887256485,25323.682106226715,0.6929053885443422,False,47,48,44,-0.7713841221814122,-0.937914152082471,0.6929053885443422,False
MOEA/D,pymoo,17,20290735,45,9907.717059712297,-69.47361943314384,11.999897155027934,4.398097212944514,30.79182509159541,25423.057563306415,0.6986882139142255,False,47,48,45,-0.7697956272898853,-0.9415947245669043,0.6986882139142255,False
MOEA/D,pymoo,17,20290735,46,9970.093807746169,-70.42081407154653,11.99998427154106,4.384814607990491,30.726865442900365,25529.14424030922,0.7046129943228626,False,47,48,46,-0.7681716360725092,-0.9455238607521933,0.7046129943228626,False
MOEA/D,pymoo,17,20290735,47,9997.890166630978,-70.42081407154653,11.99998427154106,4.3993922565617085,30.700608480887944,25578.44263672143,0.7070117490580284,False,47,48,47,-0.7675152120221986,-0.9473497272859789,0.7070117490580284,False
MOEA/D,pymoo,18,20290736,1,1879.9346126534056,-16.972613499700543,11.999944071157625,4.378620622583812,37.88924069511408,5935.774585825076,0.5814450085836005,False,48,48,1,-0.9472310173778521,-0.21984350317870655,0.5814450085836004,False
MOEA/D,pymoo,18,20290736,2,2559.584620661489,-16.972613499700543,11.998039332977095,4.365834791391941,37.62294849172732,8024.9266952803855,0.5229908536843436,False,48,48,2,-0.940573712293183,-0.29721950723260687,0.5229908536843436,False
MOEA/D,pymoo,18,20290736,3,3586.4904706225743,-25.617991869481894,11.999915123164945,4.399121682208852,36.94412108759486,11041.644852182124,0.4498727737706224,False,48,48,3,-0.9236030271898714,-0.4089498093400787,0.4498727737706224,False
MOEA/D,pymoo,18,20290736,4,4001.2507203363775,-30.048653748155274,11.9999426655959,4.299224199638329,36.59698395674672,12202.80903492264,0.4287782624340364,False,48,48,4,-0.914924598918668,-0.45195589018232,0.4287782624340364,False
MOEA/D,pymoo,18,20290736,5,4494.644026074843,-32.543605276409366,11.999898320587272,4.3839933259284525,36.19866390614683,13558.342373137824,0.4092294918430191,False,48,48,5,-0.9049665976536707,-0.5021608286347342,0.4092294918430191,False
MOEA/D,pymoo,18,20290736,6,4754.0629512063615,-36.871892037702,11.999915123164945,4.399123648144835,35.916206562401825,14228.992247182445,0.4062742458894038,False,48,48,6,-0.8979051640600456,-0.526999712858609,0.40627424588940386,False
MOEA/D,pymoo,18,20290736,7,5136.547581038245,-36.97259626966408,11.999991781070644,4.39884733026968,35.62367917641189,15248.560258440086,0.3985737429851694,True,48,48,7,-0.8905919794102972,-0.5647614910533365,0.39857374298516945,True
MOEA/D,pymoo,18,20290736,8,5431.190767879174,-39.05216425902667,11.99990251655031,4.339760313664833,35.34168348076559,15995.618753503504,0.3997927917083707,False,48,48,8,-0.8835420870191397,-0.5924303242038335,0.3997927917083707,False
MOEA/D,pymoo,18,20290736,9,5638.80606400666,-42.5769119310838,11.999888954068396,4.39884742977721,35.12008551476759,16502.945930758662,0.4043092513579543,False,48,48,9,-0.8780021378691897,-0.6112202196577282,0.40430925135795437,False
MOEA/D,pymoo,18,20290736,10,5887.73013308904,-43.432163435037054,11.99991520171324,4.398851623883423,34.90059935172059,17123.77587216609,0.408118396810919,False,48,48,10,-0.8725149837930146,-0.6342139211913367,0.40811839681091905,False
MOEA/D,pymoo,18,20290736,11,6095.124497674612,-43.46345358114844,11.999996908791465,4.381271020620846,34.70505956458943,17627.63822878214,0.4138108203718856,False,48,48,11,-0.8676264891147358,-0.6528754899548941,0.41381082037188566,False
MOEA/D,pymoo,18,20290736,12,6255.20845516597,-44.56829105298016,11.999579445257902,4.234895358888821,34.527060138912994,17997.829876079377,0.4214239055708035,False,48,48,12,-0.8631765034728248,-0.6665862917066436,0.4214239055708035,False
MOEA/D,pymoo,18,20290736,13,6487.871808976337,-46.39170865108508,11.999826037235582,4.399977134108899,34.3182455336105,18554.364810919968,0.429568834748247,False,48,48,13,-0.8579561383402625,-0.6871986967007395,0.42956883474824703,False
MOEA/D,pymoo,18,20290736,14,6656.82789117182,-50.29698839780227,11.999996327518424,4.398661230337826,34.10720475402324,18920.48265804083,0.4416599546864606,False,48,48,14,-0.852680118850581,-0.7007586169644752,0.44165995468646,False
MOEA/D,pymoo,18,20290736,15,6860.501771873477,-48.770344356410334,11.999942479422494,4.399088420604569,33.94284795168501,19405.41404291393,0.4491811136347523,False,48,48,15,-0.8485711987921253,-0.7187190386264418,0.44918111363475227,False
MOEA/D,pymoo,18,20290736,16,7008.621563632365,-50.68849343014151,11.999943174754929,4.399972556144159,33.791363553347615,19735.90660537774,0.4581193371712454,False,48,48,16,-0.8447840888336904,-0.7309595039028792,0.4581193371712454,False
MOEA/D,pymoo,18,20290736,17,7170.267366954856,-50.79391224250245,11.999996949054392,4.399966769271438,33.62753525550672,20093.20155614032,0.468284709474584,False,48,48,17,-0.840688381387668,-0.7441926502274193,0.468284709474584,False
MOEA/D,pymoo,18,20290736,18,7291.89217204866,-51.212987789693486,11.999934871228408,4.399923346156706,33.50008504087985,20356.583989379687,0.4766684258567584,False,48,48,18,-0.8375021260219964,-0.7539475551622107,0.4766684258567584,False
MOEA/D,pymoo,18,20290736,19,7445.58107948897,-52.29498960114532,11.999958834628533,4.399923346156706,33.34269553338574,20687.978583544864,0.4873242026912581,False,48,48,19,-0.8335673883346436,-0.7662214290201801,0.48732420269125815,False
MOEA/D,pymoo,18,20290736,20,7558.42373841382,-55.5409548348858,11.999938074919726,4.399954125732256,33.21783158798431,20922.87056777108,0.4962770805405881,False,48,48,20,-0.8304457896996077,-0.7749211321396696,0.49627708054058817,False
MOEA/D,pymoo,18,20290736,21,7693.541537923231,-55.54315038807991,11.999922513806576,4.399954033549316,33.08953984326159,21214.64577124157,0.5052967837573552,False,48,48,21,-0.8272384960815398,-0.7857276211570952,0.5052967837573552,False
MOEA/D,pymoo,18,20290736,22,7814.535452878742,-55.76636303255543,11.99998654747414,4.399932470291874,32.966783766214874,21468.341709039458,0.5143412360527383,False,48,48,22,-0.8241695941553718,-0.7951237670014614,0.5143412360527383,False
MOEA/D,pymoo,18,20290736,23,7930.271683057426,-56.84704723262278,11.999995604650142,4.398742014283038,32.84657072769129,21706.852477279423,0.5234475693768206,False,48,48,23,-0.8211642681922822,-0.8039574991584971,0.5234475693768207,False
MOEA/D,pymoo,18,20290736,24,8053.302008746504,-57.52092385904732,11.999749158419569,4.39734811842639,32.719177308727794,21958.118028742545,0.533285379697108,False,48,48,24,-0.8179794327181948,-0.8132636306941683,0.533285379697108,False
MOEA/D,pymoo,18,20290736,25,8155.715094095951,-59.11717567951085,11.999999604972675,4.3999566622044455,32.60913692218448,22162.569183475123,0.5419913450182554,False,48,48,25,-0.8152284230546121,-0.8208358956842638,0.5419913450182547,False
MOEA/D,pymoo,18,20290736,26,8268.686574888172,-59.348466991007335,11.999923691343836,4.399925958914547,32.4956705494745,22391.376234535725,0.5509948818115212,False,48,48,26,-0.8123917637368624,-0.8293102309087306,0.5509948818115212,False
MOEA/D,pymoo,18,20290736,27,8392.457269325589,-59.48305441532029,11.999940145529004,4.39998293249722,32.367645372185514,22637.006724562598,0.5613648999263123,False,48,48,27,-0.8091911343046378,-0.8384076564652814,0.5613648999263123,False
MOEA/D,pymoo,18,20290736,28,8479.437577747016,-60.953761707847534,11.99995526369845,4.399989168347885,32.276319496469114,22807.086367477405,0.5688720699534047,False,48,48,28,-0.8069079874117279,-0.8447069024991631,0.5688720699534047,False
MOEA/D,pymoo,18,20290736,29,8573.08723931257,-61.55193844531283,11.999998067287622,4.399358556114821,32.17921570522295,22989.601961127795,0.5769208584656568,False,48,48,29,-0.8044803926305738,-0.8514667393010295,0.5769208584656568,False
MOEA/D,pymoo,18,20290736,30,8679.33817261125,-62.01438250258809,11.999985056515934,4.399350275036123,32.069701214861674,23195.31516153219,0.5860868315263118,False,48,48,30,-0.8017425303715419,-0.8590857467234145,0.5860868315263118,False
MOEA/D,pymoo,18,20290736,31,8753.449268948085,-62.01438250258809,11.999999345831922,4.39934434928753,31.99253917357325,23337.089053392312,0.5926091837073225,False,48,48,31,-0.7998134793393312,-0.8643366316071227,0.592609183707323,False
MOEA/D,pymoo,18,20290736,32,8846.972036550389,-62.095541664204426,11.999997827618662,4.399914713995171,31.892585379422933,23512.73425208754,0.6011430894189679,False,48,48,32,-0.7973146344855733,-0.8708420093365755,0.6011430894189679,False
MOEA/D,pymoo,18,20290736,33,8926.183543737685,-64.16495044942816,11.999986561007706,4.399799811535942,31.811530006225908,23662.96297022427,0.6080873239695546,False,48,48,33,-0.7952882501556477,-0.8764060359342323,0.6080873239695546,False
MOEA/D,pymoo,18,20290736,34,9020.785777440826,-64.24950921374521,11.999989933388251,4.3999802113590825,31.71506741841158,23841.235758215345,0.6164084273831817,False,48,48,34,-0.7928766854602894,-0.8830087317857536,0.6164084273831817,False
MOEA/D,pymoo,18,20290736,35,9100.73851095736,-64.2495497878104,11.999988509540843,4.399419671480596,31.63096458119612,23988.761458568315,0.6237281881381286,False,48,48,35,-0.790774114529903,-0.8884726466136413,0.6237281881381286,False
MOEA/D,pymoo,18,20290736,36,9172.147731212312,-65.21150720475836,11.999988506007629,4.399547514093985,31.55770037348335,24120.99082357694,0.6301287625922979,False,48,48,36,-0.7889425093370838,-0.8933700305028496,0.6301287625922979,False
MOEA/D,pymoo,18,20290736,37,9280.047859161,-65.8397338587171,11.999999133425291,4.399984149380174,31.44563005802992,24318.079324999115,0.6399861755577572,False,48,48,37,-0.786140751450748,-0.9006696046295969,0.6399861755577568,False
MOEA/D,pymoo,18,20290736,38,9330.3806080223,-66.29091430739541,11.99999903608578,4.399938231939263,31.393407695666752,24409.3701986156,0.6446024196115335,False,48,48,38,-0.7848351923916688,-0.9040507480968741,0.6446024196115335,False
MOEA/D,pymoo,18,20290736,39,9404.862635246727,-67.0801452874968,11.999997575086544,4.399540827423954,31.315744043371406,24543.355920704504,0.6514948218470691,False,48,48,39,-0.7828936010842852,-0.909013182248315,0.6514948218470691,False
MOEA/D,pymoo,18,20290736,40,9475.750215951848,-67.0801452874968,11.999994615364496,4.399540827423954,31.2421850701313,24670.261827092025,0.6580488938998813,False,48,48,40,-0.7810546267532825,-0.9137134010034084,0.6580488938998813,False
MOEA/D,pymoo,18,20290736,41,9546.686748052816,-67.3423492516367,11.999998662624105,4.3999798329410345,31.16803505405652,24795.95560111725,0.6646827002356024,False,48,48,41,-0.779200876351413,-0.9183687259673056,0.664682700235602,False
MOEA/D,pymoo,18,20290736,42,9627.237354591649,-68.14005496714559,11.999994381000173,4.399823781223708,31.085145528881093,24938.672850713472,0.6721241641359503,False,48,48,42,-0.7771286382220273,-0.9236545500264249,0.6721241641359503,False
MOEA/D,pymoo,18,20290736,43,9684.61440152581,-68.06465147389486,11.999998468321843,4.399963279620666,31.02398475975729,25037.944133088567,0.6776378071104814,False,48,48,43,-0.7755996189939323,-0.9273312641884655,0.6776378071104818,False
MOEA/D,pymoo,18,20290736,44,9749.354656255837,-68.23676549925639,11.999998609212454,4.399972506143071,30.9551356098571,25149.38295774926,0.6838612338636487,False,48,48,44,-0.7738783902464275,-0.9314586280647875,0.6838612338636487,False
MOEA/D,pymoo,18,20290736,45,9810.553535948682,-70.09759347007397,11.99999854834016,4.399998809387402,30.894715850298056,25257.85531893928,0.6893322262606068,False,48,48,45,-0.7723678962574514,-0.9354761229236771,0.6893322262606068,False
MOEA/D,pymoo,18,20290736,46,9875.594183452697,-70.1108204269419,11.999998468321843,4.399963279620666,30.82818768764975,25370.55591787849,0.6953760778771562,False,48,48,46,-0.7707046921912437,-0.9396502191806848,0.6953760778771562,False
MOEA/D,pymoo,18,20290736,47,9939.71113000744,-70.85993403352819,11.999999176740545,4.399972494749237,30.76149645423819,25480.03239015632,0.7014516507345564,False,48,48,47,-0.7690374113559548,-0.9437049033391229,0.7014516507345564,False
MOEA/D,pymoo,18,20290736,48,9999.735161788902,-70.52051502745263,11.99960870561686,4.3992251627531305,30.698743597578893,25581.60881462096,0.7071822336126258,False,48,48,48,-0.7674685899394723,-0.9474669931341095,0.7071822336126258,False
MOEA/D,pymoo,19,20290737,1,1379.8791834102944,-12.04537549642643,11.99949640233881,4.223795373840312,38.16836078896136,4388.977209798458,0.6253884526738497,False,48,48,1,-0.9542090197240339,-0.16255471147401696,0.6253884526738497,False
MOEA/D,pymoo,19,20290737,2,2649.9339871274287,-19.325736008265537,11.999949933179966,4.3146269167463895,37.59206824979233,8301.374941794882,0.5153373041943647,False,48,48,2,-0.9398017062448082,-0.30745833117758825,0.5153373041943647,False
MOEA/D,pymoo,19,20290737,3,3243.5910363763182,-22.789081546407417,11.999501857679784,4.388073571235194,37.19389371289118,10053.481687922276,0.4717209184371099,False,48,48,3,-0.9298473428222795,-0.37235117362675096,0.47172091843710995,False
MOEA/D,pymoo,19,20290737,4,3728.723840730293,-30.63128919136008,11.999504680099866,4.392815107103897,36.70965064267973,11406.679128020003,0.4467331703863584,False,48,48,4,-0.9177412660669934,-0.4224695973340742,0.44673317038635846,False
MOEA/D,pymoo,19,20290737,5,4264.775748691722,-30.728249136955725,11.999994636553447,4.323731378957747,36.391686824930645,12933.531952079018,0.4170981649380621,False,48,48,5,-0.9097921706232661,-0.4790197019288525,0.4170981649380621,False
MOEA/D,pymoo,19,20290737,6,4606.508720986132,-33.06044574484923,11.999996511034295,4.383139463542548,36.10099180837526,13858.294466794128,0.4062078759647619,False,48,48,6,-0.9025247952093816,-0.5132701654368196,0.4062078759647619,False
MOEA/D,pymoo,19,20290737,7,4940.990591387838,-36.10716630553903,11.999995071279088,4.247214012166239,35.78569792360997,14734.73306223368,0.4011631236817795,False,48,48,7,-0.8946424480902493,-0.5457308541568029,0.4011631236817796,False
MOEA/D,pymoo,19,20290737,8,5232.020256807135,-38.79475082472344,11.999985915062563,4.399996776378435,35.52467225420912,15488.817070871375,0.3991578761472393,True,48,48,8,-0.888116806355228,-0.5736598915137546,0.39915787614723935,True
MOEA/D,pymoo,19,20290737,9,5488.263130151765,-39.2211812588164,11.999525382591054,4.399733916586447,35.2936461712662,16141.734750865193,0.3998993029534137,False,48,48,9,-0.8823411542816549,-0.597842027809822,0.3998993029534137,False
MOEA/D,pymoo,19,20290737,10,5766.038494358484,-41.88655704675159,11.934335232227356,4.392728728771646,34.97363728069401,16804.94490401772,0.4087409822130375,False,48,48,10,-0.8743409320173502,-0.6224053668154711,0.40874098221303756,False
MOEA/D,pymoo,19,20290737,11,5963.093183475787,-42.48538292174919,11.999985626601196,4.399878139598758,34.83652940395266,17311.12258538866,0.4094558988618836,False,48,48,11,-0.8709132350988165,-0.6411526883477282,0.40945589886188366,False
MOEA/D,pymoo,19,20290737,12,6165.322244927591,-42.982766530432286,11.999985671676129,4.396477067814729,34.62911045958872,17791.63541987976,0.4168653392886579,False,48,48,12,-0.8657277614897181,-0.6589494599955467,0.41686533928865793,False
MOEA/D,pymoo,19,20290737,13,6366.045983137705,-44.50000407556898,11.999753621284912,4.399739343381379,34.43228892440543,18266.461216454005,0.4247145455388447,False,48,48,13,-0.8608072231101357,-0.6765356006094075,0.4247145455388447,False
MOEA/D,pymoo,19,20290737,14,6513.812289192761,-43.90536502314657,11.999562714050091,4.399917446230068,34.24734154048405,18590.06284988223,0.4347579625563064,False,48,48,14,-0.8561835385121013,-0.6885208462919344,0.43475796255630644,False
MOEA/D,pymoo,19,20290737,15,6724.7140551718485,-48.37775121936345,11.99998217167082,4.399796750852757,34.080238536036404,19098.32159057444,0.4415736713260994,False,48,48,15,-0.8520059634009101,-0.7073452440953496,0.4415736713260994,False
MOEA/D,pymoo,19,20290737,16,6912.237234034155,-48.75168493625512,11.999994076232662,4.3999187461482245,33.88847493596991,19520.43152142037,0.4523787626962868,False,48,48,16,-0.8472118733992478,-0.7229789452377915,0.45237876269628685,False
MOEA/D,pymoo,19,20290737,17,7067.698211652907,-50.76889042370068,11.999999444239126,4.395033973535037,33.732122068553664,19867.371568264523,0.4617128436741988,False,48,48,17,-0.8433030517138416,-0.7358285766023898,0.46171284367419885,False
MOEA/D,pymoo,19,20290737,18,7203.306324157446,-50.78767358032705,11.999998170879078,4.399739343381379,33.592298456189965,20164.634659371462,0.4705897295041847,False,48,48,18,-0.8398074614047492,-0.7468383207174616,0.4705897295041847,False
MOEA/D,pymoo,19,20290737,19,7346.9251406667745,-50.76889042370068,11.999999943387245,4.395033973535037,33.431524601624055,20468.242382207627,0.48156300287279,False,48,48,19,-0.8357881150406014,-0.7580830511928751,0.48156300287279,False
MOEA/D,pymoo,19,20290737,20,7483.005994746384,-53.230174681886666,11.999385551359644,4.398858104614277,33.30751901014009,20770.030368583957,0.4896902439324626,False,48,48,20,-0.8326879752535022,-0.769260384021628,0.48969024393246263,False
MOEA/D,pymoo,19,20290737,21,7624.562197554992,-53.83566300504587,11.999934380590922,4.397816907982238,33.1605588276112,21069.561940566902,0.5001423803194581,False,48,48,21,-0.8290139706902799,-0.7803541459469223,0.5001423803194581,False
MOEA/D,pymoo,19,20290737,22,7738.215374812379,-55.870624893159984,11.999955815111292,4.3978344735689525,33.04305183620493,21307.854312470285,0.5087197257052415,False,48,48,22,-0.8260762959051233,-0.7891797893507513,0.5087197257052415,False
MOEA/D,pymoo,19,20290737,23,7876.287371047856,-57.3332350865126,11.9992800097933,4.399823602578108,32.89592091634148,21591.477206030788,0.519805210148426,False,48,48,23,-0.822398022908537,-0.7996843409641032,0.519805210148426,False
MOEA/D,pymoo,19,20290737,24,7991.730991387332,-57.55554181867065,11.999981081571187,4.399949565762589,32.7820223913317,21832.09202542992,0.5284228552036119,False,48,48,24,-0.8195505597832925,-0.8085960009418489,0.5284228552036119,False
MOEA/D,pymoo,19,20290737,25,8098.268287029898,-57.46149116343152,11.999976013830745,4.399990482789394,32.672897598918304,22049.49087255795,0.536901990572218,False,48,48,25,-0.8168224399729576,-0.816647810094739,0.536901990572218,False
MOEA/D,pymoo,19,20290737,26,8209.643171421332,-58.438978385991874,11.999997846168268,4.399990920718919,32.55779770363336,22273.99179951257,0.5460071043338098,False,48,48,26,-0.813944942590834,-0.8249626592412063,0.5460071043338098,False
MOEA/D,pymoo,19,20290737,27,8330.535939619214,-60.115797523607526,11.999968092638616,4.399945238778583,32.42967417881776,22513.04718806521,0.5563459193686096,False,48,48,27,-0.8107418544704441,-0.8338165625209337,0.5563459193686088,False
MOEA/D,pymoo,19,20290737,28,8429.669576511034,-58.75415049242479,11.99994069315007,4.399767318264783,32.32170039782199,22705.104542052057,0.5652102454903866,False,48,48,28,-0.8080425099455498,-0.8409297978537799,0.5652102454903866,False
MOEA/D,pymoo,19,20290737,29,8541.614227919797,-61.14258291381213,11.999965812797312,4.397865805615775,32.21232587138715,22928.77174811913,0.5741623516589115,False,48,48,29,-0.8053081467846788,-0.8492137684488567,0.5741623516589115,False
MOEA/D,pymoo,19,20290737,30,8636.982786863675,-62.37759613244718,11.999519737977083,4.39994552187731,32.11024398136804,23111.30204575572,0.5827118677259535,False,48,48,30,-0.8027560995342011,-0.8559741498428045,0.582711867725953,False
MOEA/D,pymoo,19,20290737,31,8704.915932746097,-62.37819316168604,11.999975265101252,4.399928602883285,32.04268874436727,23244.075981572216,0.5883683739928559,False,48,48,31,-0.8010672186091817,-0.8608917030211932,0.5883683739928559,False
MOEA/D,pymoo,19,20290737,32,8797.861930202716,-62.60220169323264,11.99926001811322,4.39994552187731,31.946355590426894,23421.635471477963,0.5965337706535807,False,48,48,32,-0.7986588897606723,-0.8674679804251098,0.5965337706535807,False
MOEA/D,pymoo,19,20290737,33,8886.867407189238,-62.37759613244718,11.999519737977083,4.39994552187731,31.85085220691881,23587.85836407235,0.6047194266834123,False,48,48,33,-0.7962713051729702,-0.8736243838545314,0.6047194266834123,False
MOEA/D,pymoo,19,20290737,34,8985.065566474317,-64.03970572461633,11.99995165051114,4.384242272143254,31.749108307262063,23772.318318153677,0.6134806311584701,False,48,48,34,-0.7937277076815515,-0.8804562340056917,0.6134806311584701,False
MOEA/D,pymoo,19,20290737,35,9071.64324040963,-64.03970572461633,11.99995165051114,4.399999570029728,31.66125906950117,23934.97056839153,0.6210885167589594,False,48,48,35,-0.7915314767375292,-0.8864803914219086,0.6210885167589595,False
MOEA/D,pymoo,19,20290737,36,9160.483865451435,-65.78766744770425,11.999868015663935,4.3999862868196455,31.568045228806973,24098.214081860617,0.6292315774084721,False,48,48,36,-0.7892011307201743,-0.8925264474763192,0.6292315774084721,False
MOEA/D,pymoo,19,20290737,37,9221.715122679752,-64.17143521505741,11.999971784585489,4.399999771587418,31.498324049366904,24205.71426875951,0.6353800518121157,False,48,48,37,-0.7874581012341726,-0.8965079358799819,0.6353800518121157,False
MOEA/D,pymoo,19,20290737,38,9320.495439729326,-65.79426166491885,11.99992549799307,4.3999862868196455,31.402810907674198,24390.81298830497,0.6437736218211697,False,48,48,38,-0.7850702726918549,-0.9033634440112952,0.6437736218211695,False
MOEA/D,pymoo,19,20290737,39,9377.959401141645,-65.8934730498064,11.99986719361384,4.399999868554486,31.341655727429767,24493.397914699573,0.6491997208966516,False,48,48,39,-0.7835413931857442,-0.9071628857296138,0.6491997208966516,False
MOEA/D,pymoo,19,20290737,40,9461.05173408365,-67.7134902715573,11.999995823065188,4.399999888623423,31.25679418984408,24643.512239310003,0.6567471764936971,False,48,48,40,-0.781419854746102,-0.9127226755300001,0.6567471764936971,False
MOEA/D,pymoo,19,20290737,41,9526.146073984944,-67.20088664864656,11.999985384246932,4.399999888623423,31.189339579854387,24759.517065734424,0.6627746256504643,False,48,48,41,-0.7797334894963597,-0.9170191505827564,0.6627746256504643,False
MOEA/D,pymoo,19,20290737,42,9599.518803142711,-68.19688223453647,11.99998230328855,4.399999939539967,31.11412246249521,24890.050301833977,0.6695182414834122,False,48,48,42,-0.7778530615623802,-0.9218537148827399,0.6695182414834122,False
